activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
2897647,CHEMBL1062831,CHEMBL31965,Kd,1500.0,nM,=,,,,5.82,,,,"{'bei': '11.98', 'le': '0.23', 'lle': '1.43', 'sei': '6.57'}",CHEMBL1150977,845291,CHEMBL5550,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
2897650,CHEMBL1062831,CHEMBL5416410,Kd,190.0,nM,=,,,,6.72,,,,"{'bei': '13.77', 'le': '0.28', 'lle': '3.41', 'sei': '6.31'}",CHEMBL1150977,845294,CHEMBL5550,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O
2897652,CHEMBL1062831,CHEMBL553,Kd,1900.0,nM,=,,,,5.72,,,,"{'bei': '14.54', 'le': '0.27', 'lle': '2.31', 'sei': '7.66'}",CHEMBL1150977,845296,CHEMBL5550,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
2897658,CHEMBL1062831,CHEMBL191003,Kd,1200.0,nM,=,,,,5.92,,,,"{'bei': '15.01', 'le': '0.30', 'lle': '4.70', 'sei': '4.06'}",CHEMBL1150977,845302,CHEMBL5550,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F
2897676,CHEMBL1062831,CHEMBL24828,Kd,4500.0,nM,=,,,,5.35,,,,"{'bei': '11.25', 'le': '0.24', 'lle': '0.92', 'sei': '8.52'}",CHEMBL1150977,845320,CHEMBL5550,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
6172943,CHEMBL1769119,CHEMBL1230122,Kd,320.0,nM,=,,,,6.5,,,,"{'bei': '16.72', 'le': '0.32', 'lle': '3.50', 'sei': '8.30'}",CHEMBL1764984,1417352,CHEMBL5550,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21
7568473,CHEMBL1908813,CHEMBL386051,Kd,910.0,nM,=,,,,6.04,,,,"{'bei': '13.63', 'le': '0.28', 'lle': '0.27', 'sei': '10.10'}",CHEMBL1908390,1539385,CHEMBL5550,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1
7572836,CHEMBL1908813,CHEMBL509032,Kd,1700.0,nM,=,,,,5.77,,,,"{'bei': '9.39', 'le': '0.19', 'lle': '0.75', 'sei': '5.61'}",CHEMBL1908390,1539401,CHEMBL5550,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
7573462,CHEMBL1908813,CHEMBL5416410,Kd,190.0,nM,=,,,,6.72,,,,"{'bei': '13.77', 'le': '0.28', 'lle': '3.41', 'sei': '6.31'}",CHEMBL1908390,1539360,CHEMBL5550,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O
7575444,CHEMBL1908813,CHEMBL553,Kd,1900.0,nM,=,,,,5.72,,,,"{'bei': '14.54', 'le': '0.27', 'lle': '2.31', 'sei': '7.66'}",CHEMBL1908390,1539361,CHEMBL5550,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
