activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
2512163,CHEMBL974428,CHEMBL495469,Km,360.0,nM,=,,,,,,,,,CHEMBL1138514,735044,CHEMBL4302,CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F
2512164,CHEMBL974428,CHEMBL522826,Km,410.0,nM,=,,,,,,,,,CHEMBL1138514,735120,CHEMBL4302,CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3[te]c2c1.F[P-](F)(F)(F)(F)F
2512166,CHEMBL974428,CHEMBL457061,Km,680.0,nM,=,,,,,,,,,CHEMBL1138514,735043,CHEMBL4302,CCN(CC)C(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3cc(N(C)C)ccc23)s1.F[P-](F)(F)(F)(F)F
2512172,CHEMBL974428,CHEMBL523281,Km,1300.0,nM,=,,,,,,,,,CHEMBL1138514,734495,CHEMBL4302,C[N+](C)=c1ccc2c(-c3ccccc3)c3cc4c5c(c3sc-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F
2512175,CHEMBL974428,CHEMBL524107,Km,2000.0,nM,=,,,,,,,,,CHEMBL1138514,734800,CHEMBL4302,CN(C)c1cccc(-c2c3ccc(=[N+](C)C)cc-3[te]c3cc(N(C)C)ccc23)c1.[Br-]
2512187,CHEMBL974428,CHEMBL491775,Km,3200.0,nM,=,,,,,,,,,CHEMBL1138514,734882,CHEMBL4302,COc1cccc(-c2c3ccc(=[N+](C)C)cc-3[te]c3cc(N(C)C)ccc23)c1.[Br-]
2512188,CHEMBL974428,CHEMBL492131,Km,3200.0,nM,=,,,,,,,,,CHEMBL1138514,734965,CHEMBL4302,CN(C)c1ccc2c(CCCOc3ccccc3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F
2512190,CHEMBL974428,CHEMBL491763,Km,3300.0,nM,=,,,,,,,,,CHEMBL1138514,734803,CHEMBL4302,COc1cccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3cc(N(C)C)ccc23)c1.[Br-]
2512191,CHEMBL974428,CHEMBL522469,Km,3400.0,nM,=,,,,,,,,,CHEMBL1138514,734716,CHEMBL4302,CN(C)c1cccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)c1.[Cl-]
2512194,CHEMBL974428,CHEMBL489729,Km,3500.0,nM,=,,,,,,,,,CHEMBL1138514,734717,CHEMBL4302,CN(C)c1cccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3cc(N(C)C)ccc23)c1.[Br-]
