activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
108917,CHEMBL656826,CHEMBL157162,IC50,37000.0,nM,=,,,,4.43,,,,,CHEMBL1135064,301068,CHEMBL3004,COc1ccc(CCN(C)CCn2c(-c3ccc(N(C)C)cc3)nc3ccccc3c2=O)cc1OC
110192,CHEMBL656826,CHEMBL156947,IC50,500.0,nM,=,,,,6.3,,,,,CHEMBL1135064,301070,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(C(C)C)cc3)nc3ccccc3c1=O)CC2
113091,CHEMBL656826,CHEMBL421980,IC50,1050.0,nM,=,,,,5.98,,,,,CHEMBL1135064,301067,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3ccccc3c1=O)CC2
119346,CHEMBL656826,CHEMBL356477,IC50,7200.0,nM,=,,,,5.14,,,,,CHEMBL1135064,301089,CHEMBL3004,COc1cc(C(=O)N2CCN(CCn3c(-c4ccc(N(C)C)cc4)nc4ccccc4c3=O)CC2)cc(OC)c1OC
120651,CHEMBL656826,CHEMBL433715,IC50,4500.0,nM,=,,,,5.35,,,,,CHEMBL1135064,301063,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3cccc(N(C)C)c3)nc3ccccc3c1=O)CC2
120653,CHEMBL656826,CHEMBL346486,IC50,1560.0,nM,=,,,,5.81,,,,,CHEMBL1135064,301072,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3ccc(Cl)cc3c1=O)CC2
121767,CHEMBL656826,CHEMBL348567,IC50,10000.0,nM,=,,,,5.0,,,,,CHEMBL1135064,301092,CHEMBL3004,CN(C)c1ccc(-c2nc3ccccc3c(=O)n2CC2CCCCC2)cc1
121769,CHEMBL656826,CHEMBL356478,IC50,400.0,nM,=,,,,6.4,,,,,CHEMBL1135064,301082,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3ccc([N+](=O)[O-])cc3c1=O)CC2
122999,CHEMBL656826,CHEMBL154004,IC50,3330.0,nM,=,,,,5.48,,,,,CHEMBL1135064,301091,CHEMBL3004,CN(C)c1ccc(-c2nc3ccccc3c(=O)n2CCc2ccncc2)cc1
124253,CHEMBL656826,CHEMBL435437,IC50,900.0,nM,=,,,,6.05,,,,,CHEMBL1135064,301074,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc4ccccc4c3)nc3ccccc3c1=O)CC2
124255,CHEMBL656826,CHEMBL264490,IC50,2020.0,nM,=,,,,5.7,,,,,CHEMBL1135064,301084,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3cc([N+](=O)[O-])ccc3c1=O)CC2
125589,CHEMBL656826,CHEMBL154003,IC50,1000.0,nM,=,,,,6.0,,,,,CHEMBL1135064,301075,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(-c4ccccc4)cc3)nc3ccccc3c1=O)CC2
125591,CHEMBL656826,CHEMBL154596,IC50,6350.0,nM,=,,,,5.2,,,,,CHEMBL1135064,301086,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3c(C)cccc3c1=O)CC2
127118,CHEMBL656826,CHEMBL157318,IC50,1500.0,nM,=,,,,5.82,,,,,CHEMBL1135064,301077,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc4c(c3)OCO4)nc3ccccc3c1=O)CC2
127120,CHEMBL656826,CHEMBL152651,IC50,15100.0,nM,=,,,,4.82,,,,,CHEMBL1135064,301085,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3c(OC)cccc3c1=O)CC2
128203,CHEMBL656826,CHEMBL423413,IC50,1330.0,nM,=,,,,5.88,,,,,CHEMBL1135064,301071,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3cc(Cl)ccc3c1=O)CC2
129482,CHEMBL656826,CHEMBL152590,IC50,1000.0,nM,=,,,,6.0,,,,,CHEMBL1135064,301078,CHEMBL3004,CCCc1cccc(-c2nc3ccccc3c(=O)n2CCN2CCc3cc(OC)c(OC)cc3C2)c1
130869,CHEMBL656826,CHEMBL152157,IC50,2910.0,nM,=,,,,5.54,,,,,CHEMBL1135064,301087,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3c(Cl)cccc3c1=O)CC2
130871,CHEMBL656826,CHEMBL350775,IC50,5180.0,nM,=,,,,5.29,,,,,CHEMBL1135064,301080,CHEMBL3004,COc1cc(C(=O)C(=O)N2CCCC[C@H]2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC
133302,CHEMBL656826,CHEMBL357064,IC50,2800.0,nM,=,,,,5.55,,,,,CHEMBL1135064,301088,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccccc3)nc3ccccc3c1=O)CC2
134511,CHEMBL656826,CHEMBL154430,IC50,18570.0,nM,=,,,,4.73,,,,,CHEMBL1135064,301083,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3cc(N)ccc3c1=O)CC2
136894,CHEMBL656826,CHEMBL347213,IC50,95000.0,nM,=,,,,4.02,,,,,CHEMBL1135064,301076,CHEMBL3004,COc1cc2c(cc1OC)CN(CCn1c(-c3ccccc3O)nc3ccccc3c1=O)CC2
140454,CHEMBL656826,CHEMBL357996,IC50,39000.0,nM,=,,,,4.41,,,,,CHEMBL1135064,301090,CHEMBL3004,CN(C)c1ccc(-c2nc3ccccc3c(=O)n2CCN2CCN(Cc3ccccc3)CC2)cc1
