activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
82183,CHEMBL779648,CHEMBL53492,IC50,3600.0,nM,=,,,,5.44,,,,,CHEMBL1149931,90244,CHEMBL2095152,CC1(C)C=C(c2cccc[n+]2[O-])c2cc(C#N)ccc2C1=O
93205,CHEMBL686671,CHEMBL301166,IC50,2520.0,nM,=,,,,5.6,,,,,CHEMBL1149931,90237,CHEMBL2095152,CC1(C)C=C(c2cccc[n+]2[O-])c2cc(C(F)(F)C(F)(F)F)ccc2C1=O
97291,CHEMBL686671,CHEMBL11684,IC50,1500.0,nM,=,,,,5.82,,,,,CHEMBL1149931,90242,CHEMBL2095152,CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@H]1O
196123,CHEMBL762564,CHEMBL131352,EC50,5011.87,nM,=,,,,5.3,,,,,CHEMBL1148468,247533,CHEMBL2095152,CCC(CC)(CCC#N)C(NC(=O)c1ccc(Cl)cc1)N/C(=N/c1cccnc1)NC#N
198267,CHEMBL762564,CHEMBL128096,EC50,1995.26,nM,=,,,,5.7,,,,,CHEMBL1148468,247536,CHEMBL2095152,N#CN/C(=N\C(NC(=O)c1ccc(Cl)cc1)C(Cl)(Cl)Cl)Nc1cccnc1
202147,CHEMBL762564,CHEMBL131453,EC50,7943.28,nM,=,,,,5.1,,,,,CHEMBL1148468,247520,CHEMBL2095152,CC(C)(C)C(NC(=O)c1ccc(Cl)cc1)N/C(=N/c1cccnc1)N[N+](=O)[O-]
206912,CHEMBL762564,CHEMBL335172,EC50,2511.89,nM,=,,,,5.6,,,,,CHEMBL1148468,247523,CHEMBL2095152,CC(Cl)(Cl)C(NC(=O)c1ccc(Cl)cc1)N/C(=N/c1cccnc1)NC#N
206914,CHEMBL762564,CHEMBL1788243,EC50,19952.62,nM,=,,,,4.7,,,,,CHEMBL1148468,247524,CHEMBL2095152,CC(Cl)(Cl)[C@H](NC(=O)c1ccc(Cl)cc1)N/C(=N/c1cccnc1)NC#N
208073,CHEMBL762564,CHEMBL339992,EC50,5011.87,nM,=,,,,5.3,,,,,CHEMBL1148468,247526,CHEMBL2095152,CC(Cl)(Cl)C(NC(=O)c1cc(F)cc(F)c1)N/C(=N/c1cccnc1)NC#N
210419,CHEMBL762564,CHEMBL421903,EC50,1995.26,nM,=,,,,5.7,,,,,CHEMBL1148468,247519,CHEMBL2095152,O=C(NC(NC(=S)Nc1cccnc1)C(Cl)(Cl)Cl)c1ccc(Cl)cc1
213926,CHEMBL762564,CHEMBL129080,EC50,1584.89,nM,=,,,,5.8,,,,,CHEMBL1148468,247528,CHEMBL2095152,CC(Cl)(Cl)C(NC(=O)c1cccc(Cl)c1)N/C(=N/c1cccnc1)NC#N
215027,CHEMBL762564,CHEMBL127164,EC50,19952.62,nM,=,,,,4.7,,,,,CHEMBL1148468,247539,CHEMBL2095152,CC(C)(C)C(NC(=O)c1ccc(Cl)cc1)N/C(=N/c1cccnc1)NC#N
221050,CHEMBL762564,CHEMBL131347,EC50,7943.28,nM,=,,,,5.1,,,,,CHEMBL1148468,247540,CHEMBL2095152,CC(C)(C)C(NC(=O)c1ccc(Cl)cc1)N/C(S)=N/c1cccnc1
221053,CHEMBL762564,CHEMBL239512,EC50,5011.87,nM,=,,,,5.3,,,,,CHEMBL1148468,247535,CHEMBL2095152,CC(Cl)(Cl)[C@@H](NC(=O)c1ccc(Cl)cc1)N/C(=N/C#N)Nc1cccnc1
265244,CHEMBL678531,CHEMBL36665,EC50,30.0,nM,=,,,,7.52,,,,,CHEMBL1135128,55348,CHEMBL2095152,OC1=C2C(=Nc3ccnn3C2c2ccc(F)c(Br)c2)CCC1
265246,CHEMBL858283,CHEMBL36665,EC50,338.84,nM,=,,,,6.47,,,,,CHEMBL1135128,55348,CHEMBL2095152,OC1=C2C(=Nc3ccnn3C2c2ccc(F)c(Br)c2)CCC1
265247,CHEMBL678531,CHEMBL285407,EC50,187.0,nM,=,,,,6.73,,,,,CHEMBL1135128,55323,CHEMBL2095152,OC1=C2C(=Nc3ccnn3C2c2ccc(Cl)c(C(F)(F)F)c2)CCC1
