molecule_chembl_id,activity_type,standard_value,standard_units,confidence_score
CHEMBL3919436,IC50,3000.0,nM,
CHEMBL4795273,IC50,100000.0,nM,
CHEMBL5078680,IC50,1.0,nM,
CHEMBL5081214,IC50,0.1,nM,
CHEMBL5086895,IC50,0.3162,nM,
CHEMBL5080391,IC50,0.1259,nM,
CHEMBL5087564,IC50,0.1585,nM,
CHEMBL5094110,IC50,0.2512,nM,
CHEMBL5076558,IC50,0.3162,nM,
CHEMBL5088742,IC50,1.0,nM,
CHEMBL312971,IC50,44000.0,nM,
CHEMBL91789,IC50,2000.0,nM,
CHEMBL92216,IC50,1000.0,nM,
CHEMBL93452,IC50,100000.0,nM,
