activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
477963,CHEMBL665293,CHEMBL174255,EC50,1700.0,nM,=,,,,5.77,,,,,CHEMBL1148470,346922,CHEMBL4051,CCCCc1c(O)c2c(Cl)cccc2[n+]2ccccc12.[Cl-]
477964,CHEMBL665292,CHEMBL174255,EC50,750.0,nM,=,,,,6.12,,,,,CHEMBL1148470,346922,CHEMBL4051,CCCCc1c(O)c2c(Cl)cccc2[n+]2ccccc12.[Cl-]
479261,CHEMBL665293,CHEMBL173488,EC50,54200.0,nM,=,,,,4.27,,,,,CHEMBL1148470,346924,CHEMBL4051,CCCc1c(O)c2cccc(Cl)c2[n+]2ccccc12.[Cl-]
479262,CHEMBL665292,CHEMBL173488,EC50,48000.0,nM,=,,,,4.32,,,,,CHEMBL1148470,346924,CHEMBL4051,CCCc1c(O)c2cccc(Cl)c2[n+]2ccccc12.[Cl-]
480505,CHEMBL665293,CHEMBL176333,EC50,26000.0,nM,=,,,,4.58,,,,,CHEMBL1148470,346936,CHEMBL4051,CC(C)Cc1c(O)c2cccc(Cl)c2[n+]2ccccc12.[Cl-]
480506,CHEMBL665292,CHEMBL176333,EC50,32000.0,nM,=,,,,4.50,,,,,CHEMBL1148470,346936,CHEMBL4051,CC(C)Cc1c(O)c2cccc(Cl)c2[n+]2ccccc12.[Cl-]
487784,CHEMBL665293,CHEMBL367928,EC50,146000.0,nM,=,,,,,,Outside typical range,,,CHEMBL1148470,346939,CHEMBL4051,Oc1cc2cccc[n+]2c2cccc(Cl)c12.[Cl-]
487785,CHEMBL665292,CHEMBL367928,EC50,200000.0,nM,>,,,,,,Outside typical range,,,CHEMBL1148470,346939,CHEMBL4051,Oc1cc2cccc[n+]2c2cccc(Cl)c12.[Cl-]
488860,CHEMBL665293,CHEMBL177276,EC50,21000.0,nM,=,,,,4.68,,,,,CHEMBL1148470,346921,CHEMBL4051,CCCCCc1c(O)c2cccc(Cl)c2[n+]2ccccc12.[Cl-]
488861,CHEMBL665292,CHEMBL177276,EC50,20000.0,nM,=,,,,4.70,,,,,CHEMBL1148470,346921,CHEMBL4051,CCCCCc1c(O)c2cccc(Cl)c2[n+]2ccccc12.[Cl-]
