activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
1831438,CHEMBL919518,CHEMBL221371,IC50,700.0,nM,=,,,,6.16,,,,"{'bei': '17.98', 'le': '0.34', 'lle': '3.23', 'sei': '6.26'}",CHEMBL1142979,627980,CHEMBL5393,COc1cc(O)c2c(=O)c3c(oc2c1)C(OC)Oc1c(O)cccc1-3
1831439,CHEMBL919518,CHEMBL222265,IC50,2500.0,nM,=,,,,5.60,,,,"{'bei': '15.72', 'le': '0.29', 'lle': '2.37', 'sei': '5.70'}",CHEMBL1142979,627981,CHEMBL5393,COc1cc2oc3c(c(=O)c2c(O)c1C)-c1cccc(O)c1OC3OC
1940569,CHEMBL892735,CHEMBL243813,IC50,6300.0,nM,=,,,,5.20,,,,"{'bei': '23.09', 'le': '0.42', 'lle': '2.51', 'sei': '12.36'}",CHEMBL1147844,649844,CHEMBL5393,COc1cccc2[nH]c3ccccc3c(=O)c12
1940570,CHEMBL892735,CHEMBL243169,IC50,1380.0,nM,=,,,,5.86,,,,"{'bei': '13.55', 'le': '0.25', 'lle': '2.18', 'sei': '6.54'}",CHEMBL1147844,649856,CHEMBL5393,COc1ccc2c(=O)c3cccc(C(=O)NCCc4ccc(OC)c(OC)c4)c3[nH]c2c1
1940571,CHEMBL892735,CHEMBL243168,IC50,560.0,nM,=,,,,6.25,,,,"{'bei': '15.53', 'le': '0.28', 'lle': '2.58', 'sei': '7.77'}",CHEMBL1147844,649855,CHEMBL5393,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccc(OC)cc4[nH]c23)cc1
1940572,CHEMBL892735,CHEMBL243167,IC50,450.0,nM,=,,,,6.35,,,,"{'bei': '15.77', 'le': '0.29', 'lle': '2.68', 'sei': '7.89'}",CHEMBL1147844,649854,CHEMBL5393,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1OC
1940573,CHEMBL892735,CHEMBL397235,IC50,350.0,nM,=,,,,6.46,,,,"{'bei': '17.34', 'le': '0.31', 'lle': '2.80', 'sei': '9.07'}",CHEMBL1147844,649853,CHEMBL5393,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1
1940574,CHEMBL892735,CHEMBL242513,IC50,770.0,nM,=,,,,6.11,,,,"{'bei': '20.85', 'le': '0.40', 'lle': '2.40', 'sei': '14.52'}",CHEMBL1147844,649848,CHEMBL5393,COc1cc(C(F)(F)F)cc2[nH]c3ccccc3c(=O)c12
1940575,CHEMBL892735,CHEMBL243814,IC50,7900.0,nM,=,,,,5.10,,,,"{'bei': '19.99', 'le': '0.37', 'lle': '2.40', 'sei': '9.94'}",CHEMBL1147844,649846,CHEMBL5393,COc1cc(OC)c2c(=O)c3ccccc3[nH]c2c1
1940576,CHEMBL892735,CHEMBL388886,IC50,4800.0,nM,=,,,,5.32,,,,"{'bei': '23.61', 'le': '0.43', 'lle': '2.63', 'sei': '12.64'}",CHEMBL1147844,649845,CHEMBL5393,COc1ccc2[nH]c3ccccc3c(=O)c2c1
