activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
13205663,CHEMBL2363735,CHEMBL34259,IC50,21149.62,nM,=,,,,4.67,,,,,CHEMBL1201861,1878341,CHEMBL1075391,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
13205664,CHEMBL2363735,CHEMBL38,IC50,685176.18,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878409,CHEMBL1075391,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
13205665,CHEMBL2363735,CHEMBL939,IC50,12340.99,nM,=,,,,4.91,,,,,CHEMBL1201861,1878461,CHEMBL1075391,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
13205666,CHEMBL2363735,CHEMBL443684,IC50,17814.06,nM,=,,,,4.75,,,,,CHEMBL1201861,1878401,CHEMBL1075391,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
13205667,CHEMBL2363735,CHEMBL98,IC50,2604.6,nM,=,,,,5.58,,,,,CHEMBL1201861,1878387,CHEMBL1075391,O=C(CCCCCCC(=O)Nc1ccccc1)NO
13205668,CHEMBL2363735,CHEMBL255863,IC50,84594.14,nM,=,,,,4.07,,,,,CHEMBL1201861,1878347,CHEMBL1075391,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
13205669,CHEMBL2363735,CHEMBL3349342,IC50,164525.24,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878370,CHEMBL1075391,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(CC(O)CO)CC1
13205670,CHEMBL2363735,CHEMBL105442,IC50,24272.94,nM,=,,,,4.62,,,,,CHEMBL1201861,1878442,CHEMBL1075391,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
13205671,CHEMBL2363735,CHEMBL1201182,IC50,320.37,nM,=,,,,6.49,,,,,CHEMBL1201861,1878381,CHEMBL1075391,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
13205672,CHEMBL2363735,CHEMBL521686,IC50,78678.11,nM,=,,,,4.10,,,,,CHEMBL1201861,1878414,CHEMBL1075391,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
13205673,CHEMBL2363735,CHEMBL506871,IC50,138388.23,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878402,CHEMBL1075391,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1
13205674,CHEMBL2363735,CHEMBL288441,IC50,4233.33,nM,=,,,,5.37,,,,,CHEMBL1201861,1878432,CHEMBL1075391,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
13205675,CHEMBL2363735,CHEMBL848,IC50,29697.41,nM,=,,,,4.53,,,,,CHEMBL1201861,1878477,CHEMBL1075391,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
13205676,CHEMBL2363735,CHEMBL1289926,IC50,3939.11,nM,=,,,,5.41,,,,,CHEMBL1201861,1878411,CHEMBL1075391,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
13205677,CHEMBL2363735,CHEMBL2041933,IC50,260.64,nM,=,,,,6.58,,,,,CHEMBL1201861,1878417,CHEMBL1075391,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1
13205678,CHEMBL2363735,CHEMBL176544,IC50,5722.0,nM,=,,,,5.24,,,,,CHEMBL1201861,1878466,CHEMBL1075391,Cn1cc(/C=C2\C(=O)Nc3cccnc32)c2ccccc21
13205679,CHEMBL2363735,CHEMBL603469,IC50,12506.61,nM,=,,,,4.90,,,,,CHEMBL1201861,1878438,CHEMBL1075391,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
13205680,CHEMBL2363735,CHEMBL102714,IC50,823929.53,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878374,CHEMBL1075391,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21
13205681,CHEMBL2363735,CHEMBL109480,IC50,46853.79,nM,=,,,,4.33,,,,,CHEMBL1201861,1878397,CHEMBL1075391,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O
13205682,CHEMBL2363735,CHEMBL1090090,IC50,210766.52,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878389,CHEMBL1075391,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F
13205683,CHEMBL2363735,CHEMBL572881,IC50,31026.51,nM,=,,,,4.51,,,,,CHEMBL1201861,1878406,CHEMBL1075391,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
13205684,CHEMBL2363735,CHEMBL222102,IC50,633923.32,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878475,CHEMBL1075391,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1
13205685,CHEMBL2363735,CHEMBL1972860,IC50,0.3653,nM,=,,,,9.44,,,,,CHEMBL1201861,1878452,CHEMBL1075391,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1
13205686,CHEMBL2363735,CHEMBL1173655,IC50,34369.28,nM,=,,,,4.46,,,,,CHEMBL1201861,1878422,CHEMBL1075391,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
13205687,CHEMBL2363735,CHEMBL473417,IC50,1049189.25,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878459,CHEMBL1075391,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
13205688,CHEMBL2363735,CHEMBL1230020,IC50,698042.51,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878366,CHEMBL1075391,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
13205689,CHEMBL2363735,CHEMBL577784,IC50,4811.73,nM,=,,,,5.32,,,,,CHEMBL1201861,1878434,CHEMBL1075391,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1
13205690,CHEMBL2363735,CHEMBL188678,IC50,162170.95,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878349,CHEMBL1075391,O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12
13205691,CHEMBL2363735,CHEMBL240954,IC50,483529.83,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878377,CHEMBL1075391,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@@H](O)[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H]1C
13205692,CHEMBL2363735,CHEMBL573107,IC50,335897.15,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878424,CHEMBL1075391,CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C
13205693,CHEMBL2363735,CHEMBL103667,IC50,179680.99,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878425,CHEMBL1075391,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
13205694,CHEMBL2363735,CHEMBL210618,IC50,205148.48,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878472,CHEMBL1075391,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N
13206412,CHEMBL2363735,CHEMBL379975,IC50,39717.94,nM,=,,,,4.40,,,,,CHEMBL1201861,1878398,CHEMBL1075391,O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21
13206413,CHEMBL2363735,CHEMBL191334,IC50,54122.34,nM,=,,,,4.27,,,,,CHEMBL1201861,1878350,CHEMBL1075391,COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1
13206414,CHEMBL2363735,CHEMBL189584,IC50,79942.29,nM,=,,,,4.10,,,,,CHEMBL1201861,1878361,CHEMBL1075391,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1
13206415,CHEMBL2363735,CHEMBL202721,IC50,1403.52,nM,=,,,,5.85,,,,,CHEMBL1201861,1878395,CHEMBL1075391,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1
