molecule_chembl_id,activity_type,standard_value,standard_units,confidence_score
CHEMBL3508698,Km,28700.0,nM,
CHEMBL3508698,Vmax,1351.7,pmol.min.mg-1,
CHEMBL3526952,Km,53000.0,nM,
CHEMBL3407539,Km,72000.0,nM,
CHEMBL3527324,Km,5070.0,nM,
CHEMBL3527324,Vmax,0.221,nmol/min,
CHEMBL3527325,Km,59400.0,nM,
CHEMBL3527325,Vmax,1.13,nmol/min,
CHEMBL1642,Km,71500.0,nM,
CHEMBL1642,Vmax,4.6,pmol/min,
CHEMBL1272,Vmax,0.08,pmol/min/pmol,
CHEMBL1272,Km,66000.0,nM,
CHEMBL1272,Vmax,,,
CHEMBL1272,Km,,,
CHEMBL1272,Vmax,0.05,pmol/min/pmol,
CHEMBL1272,Km,150000.0,nM,
CHEMBL385517,Km,252000.0,nM,
CHEMBL385517,Vmax,24.0,pmol/min,
CHEMBL4203313,Km,5900.0,nM,
CHEMBL4203313,Vmax,63.4,pmol/min,
