molecule_chembl_id,activity_type,standard_value,standard_units,confidence_score
CHEMBL4563459,IC50,33000.0,nM,
CHEMBL4474619,IC50,33000.0,nM,
CHEMBL4542281,IC50,33000.0,nM,
