molecule_chembl_id,activity_type,standard_value,standard_units,confidence_score
CHEMBL917,IC50,,,
CHEMBL589821,IC50,980000.0,nM,
CHEMBL4778282,IC50,1630000.0,nM,
CHEMBL4763782,IC50,2010000.0,nM,
CHEMBL4759477,IC50,820000.0,nM,
CHEMBL4749044,IC50,1570000.0,nM,
CHEMBL4782770,IC50,2980000.0,nM,
CHEMBL4745126,IC50,1130000.0,nM,
CHEMBL4750188,IC50,1840000.0,nM,
CHEMBL4748323,IC50,2650000.0,nM,
