activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id
11003281,CHEMBL2078561,CHEMBL160,Ki,8110.0,nM,=,,,,5.09,inhibitor [Ki=8.11uM],,,,CHEMBL2073914,1669510,CHEMBL5748
11003293,CHEMBL2078561,CHEMBL90555,Ki,802000.0,nM,=,,,,,inhibitor [Ki=802uM],Outside typical range,,,CHEMBL2073914,1669518,CHEMBL5748
12088855,CHEMBL2169419,CHEMBL553,IC50,10000.0,nM,=,,,,5.00,,,,,CHEMBL2163248,1737305,CHEMBL5748
15006384,CHEMBL3363893,CHEMBL1923433,EC50,145000.0,nM,=,,,,,,Outside typical range,,,CHEMBL3352173,2244425,CHEMBL5748
15006385,CHEMBL3363893,CHEMBL3314525,EC50,71000.0,nM,=,,,,4.15,,,,"{'bei': '9.57', 'le': '0.21', 'lle': '1.34', 'sei': '3.86'}",CHEMBL3352173,2244428,CHEMBL5748
15006386,CHEMBL3363893,CHEMBL3314564,EC50,200000.0,nM,>,,,,,,Outside typical range,,,CHEMBL3352173,2244467,CHEMBL5748
15006387,CHEMBL3363893,CHEMBL3314565,EC50,200000.0,nM,>,,,,,,Outside typical range,,,CHEMBL3352173,2244468,CHEMBL5748
15006388,CHEMBL3363893,CHEMBL3314567,EC50,200000.0,nM,>,,,,,,Outside typical range,,,CHEMBL3352173,2246411,CHEMBL5748
15006389,CHEMBL3363893,CHEMBL3314576,EC50,140000.0,nM,=,,,,,,Outside typical range,,,CHEMBL3352173,2246420,CHEMBL5748
15006390,CHEMBL3363894,CHEMBL1923433,IC50,200000.0,nM,>,,,,,,Outside typical range,,,CHEMBL3352173,2244425,CHEMBL5748
15006391,CHEMBL3363894,CHEMBL3314525,IC50,200000.0,nM,>,,,,,,Outside typical range,,,CHEMBL3352173,2244428,CHEMBL5748
15006392,CHEMBL3363894,CHEMBL3314564,IC50,100000.0,nM,=,,,,4.00,,,,"{'bei': '7.48', 'le': '0.16', 'lle': '1.82', 'sei': '2.74'}",CHEMBL3352173,2244467,CHEMBL5748
15006393,CHEMBL3363894,CHEMBL3314565,IC50,59000.0,nM,=,,,,4.23,,,,"{'bei': '7.71', 'le': '0.17', 'lle': '1.66', 'sei': '2.90'}",CHEMBL3352173,2244468,CHEMBL5748
15006394,CHEMBL3363894,CHEMBL3314567,IC50,200000.0,nM,=,,,,,,Outside typical range,,,CHEMBL3352173,2246411,CHEMBL5748
15006395,CHEMBL3363894,CHEMBL3314576,IC50,200000.0,nM,>,,,,,,Outside typical range,,,CHEMBL3352173,2246420,CHEMBL5748
15083158,CHEMBL3389574,CHEMBL1651956,IC50,18000.0,nM,=,,,,4.75,,,,,CHEMBL3351593,2243540,CHEMBL5748
15083159,CHEMBL3389574,CHEMBL3344501,IC50,140000.0,nM,=,,,,,,Outside typical range,,,CHEMBL3351593,2245525,CHEMBL5748
15450034,CHEMBL3536903,CHEMBL487805,IC50,75000.0,nM,=,,,,4.12,,,,,CHEMBL3526031,2470931,CHEMBL5748
15450035,CHEMBL3536903,CHEMBL3542370,IC50,50000.0,nM,=,,,,4.30,,,,,CHEMBL3526031,2470932,CHEMBL5748
15466644,CHEMBL3529524,CHEMBL1229211,IC50,90000.0,nM,>,,,,,,,,,CHEMBL3526034,2469810,CHEMBL5748
15466724,CHEMBL3537108,CHEMBL1229211,IC50,100000.0,nM,>,,,,,,,,,CHEMBL3526034,2469810,CHEMBL5748
16270688,CHEMBL3705841,CHEMBL3704745,IC50,16000.0,nM,=,,,,4.80,317667,,,"{'bei': '3.94', 'le': None, 'lle': None, 'sei': None}",CHEMBL3639237,2582262,CHEMBL5748
16284500,CHEMBL3705841,CHEMBL3704747,IC50,50000.0,nM,>,,,,,317671,,,,CHEMBL3639237,2582264,CHEMBL5748
16299136,CHEMBL3705841,CHEMBL3704747,IC50,50000.0,nM,>,,,,,317668,,,,CHEMBL3639237,2582264,CHEMBL5748
16321533,CHEMBL3705841,CHEMBL160,IC50,4100.0,nM,=,,,,5.39,317666,,,"{'bei': '4.48', 'le': None, 'lle': None, 'sei': None}",CHEMBL3639237,2582265,CHEMBL5748
16321911,CHEMBL3705841,CHEMBL160,IC50,3100.0,nM,=,,,,5.51,317669,,,"{'bei': '4.58', 'le': None, 'lle': None, 'sei': None}",CHEMBL3639237,2582265,CHEMBL5748
16336348,CHEMBL3705841,CHEMBL3704745,IC50,50000.0,nM,>,,,,,317670,,,,CHEMBL3639237,2582262,CHEMBL5748
16787109,CHEMBL3866576,CHEMBL160,IC50,20000.0,nM,=,,,,4.70,,,,"{'bei': '3.91', 'le': None, 'lle': None, 'sei': None}",CHEMBL3865809,2806481,CHEMBL5748
16787140,CHEMBL3866569,CHEMBL160,IC50,25600.0,nM,=,,,,4.59,,,,"{'bei': '3.82', 'le': None, 'lle': None, 'sei': None}",CHEMBL3865809,2806481,CHEMBL5748
16787141,CHEMBL3866569,CHEMBL3928271,IC50,15800.0,nM,=,,,,4.80,,,,"{'bei': '10.25', 'le': '0.22', 'lle': '-1.21', 'sei': '6.70'}",CHEMBL3865809,2806480,CHEMBL5748
16787142,CHEMBL3866569,CHEMBL3948408,IC50,15400.0,nM,=,,,,4.81,,,,"{'bei': '11.24', 'le': '0.24', 'lle': '-0.42', 'sei': '6.71'}",CHEMBL3865809,2806479,CHEMBL5748
16787143,CHEMBL3866569,CHEMBL3914655,IC50,17800.0,nM,=,,,,4.75,,,,"{'bei': '11.87', 'le': '0.26', 'lle': '0.30', 'sei': '6.63'}",CHEMBL3865809,2806478,CHEMBL5748
16787144,CHEMBL3866569,CHEMBL3921707,IC50,4500.0,nM,=,,,,5.35,,,,"{'bei': '13.84', 'le': '0.30', 'lle': '1.38', 'sei': '7.46'}",CHEMBL3865809,2806477,CHEMBL5748
16787145,CHEMBL3866569,CHEMBL3964042,IC50,7300.0,nM,=,,,,5.14,,,,"{'bei': '10.43', 'le': '0.22', 'lle': '-0.35', 'sei': '6.35'}",CHEMBL3865809,2806476,CHEMBL5748
16787146,CHEMBL3866569,CHEMBL3263915,IC50,6300.0,nM,=,,,,5.20,,,,"{'bei': '13.71', 'le': '0.25', 'lle': '0.72', 'sei': '6.43'}",CHEMBL3865809,2806475,CHEMBL5748
16787147,CHEMBL3866569,CHEMBL3974624,IC50,4100.0,nM,=,,,,5.39,,,,"{'bei': '12.84', 'le': '0.24', 'lle': '0.13', 'sei': '6.66'}",CHEMBL3865809,2806474,CHEMBL5748
16787148,CHEMBL3866569,CHEMBL3259861,IC50,13900.0,nM,=,,,,4.86,,,,"{'bei': '12.80', 'le': '0.24', 'lle': '0.38', 'sei': '6.00'}",CHEMBL3865809,2806473,CHEMBL5748
16787149,CHEMBL3866569,CHEMBL3263913,IC50,11400.0,nM,=,,,,4.94,,,,"{'bei': '13.60', 'le': '0.25', 'lle': '0.16', 'sei': '6.90'}",CHEMBL3865809,2806472,CHEMBL5748
16787150,CHEMBL3866569,CHEMBL3263916,IC50,4800.0,nM,=,,,,5.32,,,,"{'bei': '14.64', 'le': '0.27', 'lle': '0.54', 'sei': '7.42'}",CHEMBL3865809,2806471,CHEMBL5748
16787151,CHEMBL3866569,CHEMBL3263914,IC50,4500.0,nM,=,,,,5.35,,,,"{'bei': '14.71', 'le': '0.27', 'lle': '0.57', 'sei': '7.46'}",CHEMBL3865809,2806470,CHEMBL5748
16787152,CHEMBL3866569,CHEMBL3263909,IC50,17500.0,nM,=,,,,4.76,,,,"{'bei': '11.51', 'le': '0.21', 'lle': '0.03', 'sei': '5.88'}",CHEMBL3865809,2806469,CHEMBL5748
16787153,CHEMBL3866569,CHEMBL3263910,IC50,14400.0,nM,=,,,,4.84,,,,"{'bei': '10.47', 'le': '0.22', 'lle': '-0.64', 'sei': '6.75'}",CHEMBL3865809,2806468,CHEMBL5748
16787154,CHEMBL3866569,CHEMBL3263907,IC50,12200.0,nM,=,,,,4.91,,,,"{'bei': '12.82', 'le': '0.23', 'lle': '0.19', 'sei': '6.85'}",CHEMBL3865809,2806467,CHEMBL5748
16787155,CHEMBL3866569,CHEMBL3263904,IC50,10600.0,nM,=,,,,4.97,,,,"{'bei': '13.77', 'le': '0.25', 'lle': '0.34', 'sei': '6.94'}",CHEMBL3865809,2806466,CHEMBL5748
16787156,CHEMBL3866569,CHEMBL3263906,IC50,10500.0,nM,=,,,,4.98,,,,"{'bei': '12.78', 'le': '0.23', 'lle': '-0.27', 'sei': '6.94'}",CHEMBL3865809,2806465,CHEMBL5748
16787157,CHEMBL3866569,CHEMBL3945493,IC50,8200.0,nM,=,,,,5.09,,,,"{'bei': '14.00', 'le': '0.26', 'lle': '0.31', 'sei': '7.09'}",CHEMBL3865809,2806464,CHEMBL5748
16787158,CHEMBL3866569,CHEMBL3263569,IC50,9000.0,nM,=,,,,5.05,,,,"{'bei': '14.44', 'le': '0.27', 'lle': '0.58', 'sei': '7.04'}",CHEMBL3865809,2806463,CHEMBL5748
16787159,CHEMBL3866569,CHEMBL3263570,IC50,11100.0,nM,=,,,,4.96,,,,"{'bei': '16.12', 'le': '0.29', 'lle': '1.74', 'sei': '6.91'}",CHEMBL3865809,2806462,CHEMBL5748
18129577,CHEMBL4028922,CHEMBL1200963,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006315,CHEMBL5748
18129578,CHEMBL4028922,CHEMBL846,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006316,CHEMBL5748
18129579,CHEMBL4028922,CHEMBL4064157,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006317,CHEMBL5748
18129580,CHEMBL4028922,CHEMBL1370,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006318,CHEMBL5748
18129581,CHEMBL4028922,CHEMBL1200792,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006319,CHEMBL5748
18129582,CHEMBL4028922,CHEMBL296419,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006320,CHEMBL5748
18129583,CHEMBL4028922,CHEMBL717,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006321,CHEMBL5748
18129584,CHEMBL4028922,CHEMBL1231,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006322,CHEMBL5748
18129585,CHEMBL4028922,CHEMBL1480,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006323,CHEMBL5748
18129586,CHEMBL4028922,CHEMBL772,IC50,68400.0,nM,=,,,,4.17,,,,,CHEMBL4028801,3006324,CHEMBL5748
18129587,CHEMBL4028922,CHEMBL998,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006325,CHEMBL5748
18129588,CHEMBL4028922,CHEMBL1200969,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006326,CHEMBL5748
18129589,CHEMBL4028922,CHEMBL1051,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006327,CHEMBL5748
18129590,CHEMBL4028922,CHEMBL1726,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006328,CHEMBL5748
18129591,CHEMBL4028922,CHEMBL1200686,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006329,CHEMBL5748
18129592,CHEMBL4028922,CHEMBL1648,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006330,CHEMBL5748
18129593,CHEMBL4028922,CHEMBL1064,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006331,CHEMBL5748
18129594,CHEMBL4028922,CHEMBL655,IC50,,,,,,,,Not Determined,,,,CHEMBL4028801,3006332,CHEMBL5748
18129595,CHEMBL4028922,CHEMBL14376,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006333,CHEMBL5748
18129596,CHEMBL4028922,CHEMBL1201155,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006334,CHEMBL5748
18129597,CHEMBL4028922,CHEMBL503,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006335,CHEMBL5748
18129598,CHEMBL4028922,CHEMBL4091490,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006336,CHEMBL5748
18129599,CHEMBL4028922,CHEMBL922,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006337,CHEMBL5748
18129600,CHEMBL4028922,CHEMBL1272,IC50,72300.0,nM,=,,,,4.14,,,,,CHEMBL4028801,3006338,CHEMBL5748
18129601,CHEMBL4028922,CHEMBL393220,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006339,CHEMBL5748
18129602,CHEMBL4028922,CHEMBL269732,IC50,40300.0,nM,=,,,,4.39,,,,,CHEMBL4028801,3006340,CHEMBL5748
18129603,CHEMBL4028922,CHEMBL710,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006341,CHEMBL5748
18129604,CHEMBL4028922,CHEMBL1200561,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006342,CHEMBL5748
18129605,CHEMBL4028922,CHEMBL1201729,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006344,CHEMBL5748
18129606,CHEMBL4028922,CHEMBL506,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006345,CHEMBL5748
18129607,CHEMBL4028922,CHEMBL193,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006346,CHEMBL5748
18129608,CHEMBL4028922,CHEMBL1138,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006347,CHEMBL5748
18129609,CHEMBL4028922,CHEMBL1017,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006348,CHEMBL5748
18129610,CHEMBL4028922,CHEMBL444633,IC50,49800.0,nM,=,,,,4.30,,,,,CHEMBL4028801,3006349,CHEMBL5748
18129611,CHEMBL4028922,CHEMBL1484,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006350,CHEMBL5748
18129612,CHEMBL4028922,CHEMBL5416410,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006351,CHEMBL5748
18129613,CHEMBL4028922,CHEMBL1503,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006352,CHEMBL5748
18129614,CHEMBL4028922,CHEMBL502,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006353,CHEMBL5748
18129615,CHEMBL4028922,CHEMBL1096885,IC50,64000.0,nM,=,,,,4.19,,,,,CHEMBL4028801,3006354,CHEMBL5748
18129618,CHEMBL4028922,CHEMBL1292,IC50,10400.0,nM,=,,,,4.98,,,,,CHEMBL4028801,3006357,CHEMBL5748
18129619,CHEMBL4028922,CHEMBL2103735,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006359,CHEMBL5748
18129620,CHEMBL4028922,CHEMBL1908360,IC50,11300.0,nM,=,,,,4.95,,,,,CHEMBL4028801,3006360,CHEMBL5748
18129622,CHEMBL4028922,CHEMBL1256688,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006362,CHEMBL5748
18129623,CHEMBL4028922,CHEMBL64391,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006363,CHEMBL5748
18129624,CHEMBL4028922,CHEMBL939,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006364,CHEMBL5748
18129625,CHEMBL4028922,CHEMBL1201016,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006366,CHEMBL5748
18129626,CHEMBL4028922,CHEMBL56337,IC50,84400.0,nM,=,,,,4.07,,,,,CHEMBL4028801,3006367,CHEMBL5748
18129627,CHEMBL4028922,CHEMBL255044,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006368,CHEMBL5748
18129628,CHEMBL4028922,CHEMBL1164729,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006369,CHEMBL5748
18129629,CHEMBL4028922,CHEMBL1479,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006370,CHEMBL5748
18129630,CHEMBL4028922,CHEMBL603,IC50,58800.0,nM,=,,,,4.23,,,,,CHEMBL4028801,3006372,CHEMBL5748
18129631,CHEMBL4028922,CHEMBL551978,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006373,CHEMBL5748
18129632,CHEMBL4028922,CHEMBL1201182,IC50,17600.0,nM,=,,,,4.75,,,,,CHEMBL4028801,3006374,CHEMBL5748
18129633,CHEMBL4028922,CHEMBL633,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006375,CHEMBL5748
18129634,CHEMBL4028922,CHEMBL953,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006376,CHEMBL5748
18129635,CHEMBL4028922,CHEMBL1200930,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006378,CHEMBL5748
18129636,CHEMBL4028922,CHEMBL1200788,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006379,CHEMBL5748
18129637,CHEMBL4028922,CHEMBL547,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006380,CHEMBL5748
18129638,CHEMBL4028922,CHEMBL344159,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006381,CHEMBL5748
18129640,CHEMBL4028922,CHEMBL1201139,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006384,CHEMBL5748
18129641,CHEMBL4028922,CHEMBL976,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006385,CHEMBL5748
18129642,CHEMBL4028922,CHEMBL116,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006386,CHEMBL5748
18129643,CHEMBL4028922,CHEMBL623,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006387,CHEMBL5748
18129644,CHEMBL4028922,CHEMBL388590,IC50,41600.0,nM,=,,,,4.38,,,,,CHEMBL4028801,3006388,CHEMBL5748
18129645,CHEMBL4028922,CHEMBL21333,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006390,CHEMBL5748
18129646,CHEMBL4028922,CHEMBL374478,IC50,53000.0,nM,=,,,,4.28,,,,,CHEMBL4028801,3006391,CHEMBL5748
18129648,CHEMBL4028922,CHEMBL92,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006393,CHEMBL5748
18129649,CHEMBL4028922,CHEMBL941,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006394,CHEMBL5748
18129650,CHEMBL4028922,CHEMBL1136,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006395,CHEMBL5748
18129651,CHEMBL4028922,CHEMBL114,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006396,CHEMBL5748
