activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id
18072675,CHEMBL4015709,CHEMBL4077632,Vmax,144.0,%,=,,,,,,,,,CHEMBL4014315,2995626,CHEMBL5393
18072676,CHEMBL4015709,CHEMBL4062126,Vmax,146.0,%,=,,,,,,,,,CHEMBL4014315,2995627,CHEMBL5393
18072677,CHEMBL4015709,CHEMBL4096657,Vmax,134.0,%,=,,,,,,,,,CHEMBL4014315,2995628,CHEMBL5393
18072678,CHEMBL4015709,CHEMBL4069428,Vmax,140.0,%,=,,,,,,,,,CHEMBL4014315,2995629,CHEMBL5393
18072679,CHEMBL4015709,CHEMBL4088963,Vmax,154.0,%,=,,,,,,,,,CHEMBL4014315,2995630,CHEMBL5393
18072680,CHEMBL4015709,CHEMBL4060750,Vmax,100.0,%,=,,,,,,,,,CHEMBL4014315,2995631,CHEMBL5393
18072681,CHEMBL4015709,CHEMBL2158558,Vmax,145.0,%,=,,,,,,,,,CHEMBL4014315,2995632,CHEMBL5393
18072682,CHEMBL4015709,CHEMBL4069582,Vmax,135.0,%,=,,,,,,,,,CHEMBL4014315,2995634,CHEMBL5393
18072683,CHEMBL4015709,CHEMBL4085567,Vmax,142.0,%,=,,,,,,,,,CHEMBL4014315,2995636,CHEMBL5393
18072684,CHEMBL4015709,CHEMBL50,Vmax,177.0,%,=,,,,,,,,,CHEMBL4014315,2995640,CHEMBL5393
18072685,CHEMBL4015710,CHEMBL4065492,Km,9.0,nM,=,,,,,,Outside typical range,,,CHEMBL4014315,2995609,CHEMBL5393
18072686,CHEMBL4015710,CHEMBL4071857,Km,2.0,nM,=,,,,,,Outside typical range,,,CHEMBL4014315,2995610,CHEMBL5393
18072705,CHEMBL4015723,CHEMBL4065492,Vmax,155.0,%,=,,,,,,,,,CHEMBL4014315,2995609,CHEMBL5393
18072706,CHEMBL4015724,CHEMBL4065492,Vmax,25.0,%,=,,,,,,,,,CHEMBL4014315,2995609,CHEMBL5393
18225510,CHEMBL4048750,CHEMBL4072482,Vmax,123.0,%,=,,,,,,,,,CHEMBL4043291,3024297,CHEMBL5393
18225511,CHEMBL4048750,CHEMBL4094267,Vmax,141.0,%,=,,,,,,,,,CHEMBL4043291,3024298,CHEMBL5393
18225512,CHEMBL4048750,CHEMBL4075334,Vmax,145.0,%,=,,,,,,,,,CHEMBL4043291,3024299,CHEMBL5393
18225513,CHEMBL4048750,CHEMBL4074563,Vmax,140.0,%,=,,,,,,,,,CHEMBL4043291,3024300,CHEMBL5393
18225514,CHEMBL4048750,CHEMBL4069654,Vmax,140.0,%,=,,,,,,,,,CHEMBL4043291,3024301,CHEMBL5393
18225515,CHEMBL4048750,CHEMBL4066611,Vmax,118.0,%,=,,,,,,,,,CHEMBL4043291,3024302,CHEMBL5393
18225516,CHEMBL4048750,CHEMBL4070627,Vmax,157.0,%,=,,,,,,,,,CHEMBL4043291,3024303,CHEMBL5393
18225517,CHEMBL4048750,CHEMBL4077346,Vmax,140.0,%,=,,,,,,,,,CHEMBL4043291,3024304,CHEMBL5393
18225518,CHEMBL4048750,CHEMBL4081623,Vmax,140.0,%,=,,,,,,,,,CHEMBL4043291,3024305,CHEMBL5393
18225519,CHEMBL4048750,CHEMBL4104361,Vmax,142.0,%,=,,,,,,,,,CHEMBL4043291,3024307,CHEMBL5393
18225520,CHEMBL4048750,CHEMBL4076800,Vmax,141.0,%,=,,,,,,,,,CHEMBL4043291,3024308,CHEMBL5393
18225521,CHEMBL4048750,CHEMBL547193,Vmax,187.0,%,=,,,,,,,,,CHEMBL4043291,3024310,CHEMBL5393
18225522,CHEMBL4048750,CHEMBL4077318,Vmax,137.0,%,=,,,,,,,,,CHEMBL4043291,3024311,CHEMBL5393
18225523,CHEMBL4048750,CHEMBL4075963,Vmax,172.0,%,=,,,,,,,,,CHEMBL4043291,3024313,CHEMBL5393
18225524,CHEMBL4048750,CHEMBL4064296,Vmax,172.0,%,=,,,,,,,,,CHEMBL4043291,3024314,CHEMBL5393
18225525,CHEMBL4048750,CHEMBL4094899,Vmax,123.0,%,=,,,,,,,,,CHEMBL4043291,3024315,CHEMBL5393
18225526,CHEMBL4048750,CHEMBL4073213,Vmax,126.0,%,=,,,,,,,,,CHEMBL4043291,3024316,CHEMBL5393
18225527,CHEMBL4048750,CHEMBL4083745,Vmax,147.0,%,=,,,,,,,,,CHEMBL4043291,3024317,CHEMBL5393
18225528,CHEMBL4048750,CHEMBL4101737,Vmax,129.0,%,=,,,,,,,,,CHEMBL4043291,3024318,CHEMBL5393
18225529,CHEMBL4048750,CHEMBL4073354,Vmax,189.0,%,=,,,,,,,,,CHEMBL4043291,3024319,CHEMBL5393
18225530,CHEMBL4048750,CHEMBL4072305,Vmax,149.0,%,=,,,,,,,,,CHEMBL4043291,3024322,CHEMBL5393
18225531,CHEMBL4048750,CHEMBL4091528,Vmax,133.0,%,=,,,,,,,,,CHEMBL4043291,3024323,CHEMBL5393
18225532,CHEMBL4048750,CHEMBL4063711,Vmax,163.0,%,=,,,,,,,,,CHEMBL4043291,3024324,CHEMBL5393
18225533,CHEMBL4048750,CHEMBL4094904,Vmax,138.0,%,=,,,,,,,,,CHEMBL4043291,3024325,CHEMBL5393
18225534,CHEMBL4048750,CHEMBL4072298,Vmax,153.0,%,=,,,,,,,,,CHEMBL4043291,3024329,CHEMBL5393
18225535,CHEMBL4048750,CHEMBL4099250,Vmax,147.0,%,=,,,,,,,,,CHEMBL4043291,3024330,CHEMBL5393
18225536,CHEMBL4048750,CHEMBL4082782,Vmax,158.0,%,=,,,,,,,,,CHEMBL4043291,3024331,CHEMBL5393
18225537,CHEMBL4048750,CHEMBL4060914,Vmax,129.0,%,=,,,,,,,,,CHEMBL4043291,3024332,CHEMBL5393
18225538,CHEMBL4048750,CHEMBL1194993,Vmax,120.0,%,=,,,,,,,,,CHEMBL4043291,3024333,CHEMBL5393
18225539,CHEMBL4048750,CHEMBL4069582,Vmax,135.0,%,=,,,,,,,,,CHEMBL4043291,3024334,CHEMBL5393
18225540,CHEMBL4048750,CHEMBL2158558,Vmax,146.0,%,=,,,,,,,,,CHEMBL4043291,3024335,CHEMBL5393
18225541,CHEMBL4048750,CHEMBL4088022,Vmax,100.0,%,=,,,,,,,,,CHEMBL4043291,3024336,CHEMBL5393
18225542,CHEMBL4048750,CHEMBL1410991,Vmax,145.0,%,=,,,,,,,,,CHEMBL4043291,3024337,CHEMBL5393
18225543,CHEMBL4048750,CHEMBL1195084,Vmax,146.0,%,=,,,,,,,,,CHEMBL4043291,3024338,CHEMBL5393
18225544,CHEMBL4048750,CHEMBL50,Vmax,194.0,%,=,,,,,,,,,CHEMBL4043291,3024340,CHEMBL5393
18408973,CHEMBL4151596,CHEMBL4171017,Vmax,136.0,%,=,,,,,,,,,CHEMBL4145678,3055313,CHEMBL5393
18408974,CHEMBL4151596,CHEMBL4163784,Vmax,135.0,%,=,,,,,,,,,CHEMBL4145678,3055314,CHEMBL5393
18408975,CHEMBL4151596,CHEMBL4174458,Vmax,135.0,%,=,,,,,,,,,CHEMBL4145678,3055315,CHEMBL5393
18408976,CHEMBL4151596,CHEMBL4164189,Vmax,138.0,%,=,,,,,,,,,CHEMBL4145678,3055317,CHEMBL5393
18408977,CHEMBL4151596,CHEMBL4174412,Vmax,168.0,%,=,,,,,,,,,CHEMBL4145678,3055321,CHEMBL5393
18408978,CHEMBL4151596,CHEMBL4174809,Vmax,115.0,%,=,,,,,,,,,CHEMBL4145678,3055322,CHEMBL5393
18408979,CHEMBL4151596,CHEMBL4164155,Vmax,134.0,%,=,,,,,,,,,CHEMBL4145678,3055323,CHEMBL5393
18408980,CHEMBL4151596,CHEMBL4167604,Vmax,152.0,%,=,,,,,,,,,CHEMBL4145678,3055325,CHEMBL5393
18408981,CHEMBL4151596,CHEMBL4167856,Vmax,131.0,%,=,,,,,,,,,CHEMBL4145678,3055328,CHEMBL5393
18408982,CHEMBL4151596,CHEMBL4163310,Vmax,143.0,%,=,,,,,,,,,CHEMBL4145678,3055335,CHEMBL5393
18408983,CHEMBL4151596,CHEMBL4169043,Vmax,122.0,%,=,,,,,,,,,CHEMBL4145678,3055338,CHEMBL5393
18408984,CHEMBL4151596,CHEMBL4167361,Vmax,168.0,%,=,,,,,,,,,CHEMBL4145678,3055342,CHEMBL5393
18940226,CHEMBL4328835,CHEMBL4579169,Vmax,160.0,%,=,,,,,,,,,CHEMBL4325882,3159750,CHEMBL5393
18940227,CHEMBL4328835,CHEMBL4470633,Vmax,157.0,%,=,,,,,,,,,CHEMBL4325882,3159752,CHEMBL5393
18940228,CHEMBL4328835,CHEMBL4446794,Vmax,180.0,%,=,,,,,,,,,CHEMBL4325882,3159753,CHEMBL5393
18940229,CHEMBL4328835,CHEMBL4450363,Vmax,132.0,%,=,,,,,,,,,CHEMBL4325882,3159754,CHEMBL5393
18940230,CHEMBL4328835,CHEMBL4469532,Vmax,158.0,%,=,,,,,,,,,CHEMBL4325882,3159756,CHEMBL5393
18940231,CHEMBL4328835,CHEMBL4533300,Vmax,150.0,%,=,,,,,,,,,CHEMBL4325882,3159779,CHEMBL5393
18940232,CHEMBL4328835,CHEMBL117697,Vmax,157.0,%,=,,,,,,,,,CHEMBL4325882,3159782,CHEMBL5393
18940233,CHEMBL4328835,CHEMBL92985,Vmax,140.0,%,=,,,,,,,,,CHEMBL4325882,3159784,CHEMBL5393
18940234,CHEMBL4328835,CHEMBL118812,Vmax,147.0,%,=,,,,,,,,,CHEMBL4325882,3159787,CHEMBL5393
18940235,CHEMBL4328835,CHEMBL2158554,Vmax,140.0,%,=,,,,,,,,,CHEMBL4325882,3159790,CHEMBL5393
18940236,CHEMBL4328836,CHEMBL4442077,Vmax,60.0,%,=,,,,,,,,,CHEMBL4325882,3159775,CHEMBL5393
18940237,CHEMBL4328837,CHEMBL4448170,Vmax,137.0,%,=,,,,,,,,,CHEMBL4325882,3159757,CHEMBL5393
