activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id
2512228,CHEMBL974428,CHEMBL491113,Km,8300.0,nM,=,,,,,,,,,CHEMBL1138514,734884,CHEMBL4302
2512230,CHEMBL974428,CHEMBL510624,Km,8500.0,nM,=,,,,,,,,,CHEMBL1138514,734312,CHEMBL4302
2512233,CHEMBL974428,CHEMBL491576,Km,9000.0,nM,=,,,,,,,,,CHEMBL1138514,734714,CHEMBL4302
2512235,CHEMBL974428,CHEMBL454113,Km,9100.0,nM,=,,,,,,,,,CHEMBL1138514,734494,CHEMBL4302
2512236,CHEMBL974428,CHEMBL491551,Km,9300.0,nM,=,,,,,,,,,CHEMBL1138514,734598,CHEMBL4302
2512237,CHEMBL974428,CHEMBL516219,Km,9600.0,nM,=,,,,,,,,,CHEMBL1138514,734195,CHEMBL4302
2512239,CHEMBL974428,CHEMBL517239,Km,10000.0,nM,=,,,,,,,,,CHEMBL1138514,734194,CHEMBL4302
2512241,CHEMBL974428,CHEMBL490549,Km,10100.0,nM,=,,,,,,,,,CHEMBL1138514,734601,CHEMBL4302
2512242,CHEMBL974428,CHEMBL493641,Km,10400.0,nM,=,,,,,,,,,CHEMBL1138514,734885,CHEMBL4302
2512248,CHEMBL974428,CHEMBL6966,Km,24000.0,nM,=,,,,,,,,,CHEMBL1138514,734196,CHEMBL4302
2512250,CHEMBL974428,CHEMBL4298667,Km,32000.0,nM,=,,,,,,,,,CHEMBL1138514,734599,CHEMBL4302
2512253,CHEMBL974428,CHEMBL522642,Km,56000.0,nM,=,,,,,,,,,CHEMBL1138514,734967,CHEMBL4302
2512255,CHEMBL974428,CHEMBL491928,Km,89000.0,nM,=,,,,,,,,,CHEMBL1138514,735042,CHEMBL4302
2512258,CHEMBL974428,CHEMBL491966,Km,111000.0,nM,=,,,,,,,,,CHEMBL1138514,734966,CHEMBL4302
2512260,CHEMBL974428,CHEMBL491967,Km,140000.0,nM,=,,,,,,,,,CHEMBL1138514,734968,CHEMBL4302
2512268,CHEMBL974428,CHEMBL490121,Km,,,,,,,,Not Determined,,,,CHEMBL1138514,734496,CHEMBL4302
2512269,CHEMBL974428,CHEMBL491577,Km,,,,,,,,Not Determined,,,,CHEMBL1138514,734715,CHEMBL4302
2512270,CHEMBL974428,CHEMBL522966,Km,,,,,,,,Not Determined,,,,CHEMBL1138514,734801,CHEMBL4302
5313685,CHEMBL1696505,CHEMBL1229,Vmax,8.9,pmol/s,=,,,,,,,,,CHEMBL1687750,1337739,CHEMBL4302
5313686,CHEMBL1696505,CHEMBL1229,Km,4200000.0,nM,=,,,,,,,,,CHEMBL1687750,1337739,CHEMBL4302
10996778,CHEMBL2077843,CHEMBL428647,Km,14.0,nM,=,,,,,substrate [Km=0.014uM],,,,CHEMBL2074331,1669555,CHEMBL4302
10996797,CHEMBL2075283,CHEMBL2074718,Km,120.0,nM,=,,,,,substrate [Km=0.12uM],,,,CHEMBL2074368,1669558,CHEMBL4302
10996802,CHEMBL2076251,CHEMBL160,Km,170.0,nM,=,,,,,substrate [Km=0.17uM],,,,CHEMBL2074016,1669570,CHEMBL4302
10996841,CHEMBL2076250,CHEMBL159,Km,800.0,nM,=,,,,,substrate [Km=0.8uM],,,,CHEMBL2074001,1669766,CHEMBL4302
10996844,CHEMBL2076250,CHEMBL39541,Km,900.0,nM,=,,,,,substrate [Km=0.9uM],,,,CHEMBL2074001,1669767,CHEMBL4302
10996855,CHEMBL2077417,CHEMBL107,Km,1330.0,nM,=,,,,,substrate [Km=1.33uM],,,,CHEMBL2074321,1669774,CHEMBL4302
10996865,CHEMBL2076251,CHEMBL178,Km,1740.0,nM,=,,,,,substrate [Km=1.74uM],,,,CHEMBL2074016,1669783,CHEMBL4302
10996877,CHEMBL2077349,CHEMBL1554,Km,10000.0,nM,=,,,,,substrate [Km=10uM],,,,CHEMBL2074521,1669793,CHEMBL4302
10996878,CHEMBL2076250,CHEMBL170,Km,10000.0,nM,=,,,,,substrate [Km=10uM],,,,CHEMBL2074001,1669794,CHEMBL4302
10996902,CHEMBL2078584,CHEMBL716,Km,12300.0,nM,=,,,,,substrate [Km=12.3uM],,,,CHEMBL2074534,1669817,CHEMBL4302
10996903,CHEMBL2078584,CHEMBL85,Km,12400.0,nM,=,,,,,substrate [Km=12.4uM],,,,CHEMBL2074534,1669818,CHEMBL4302
10996925,CHEMBL2076251,CHEMBL841,Km,13800.0,nM,=,,,,,substrate [Km=13.8uM],,,,CHEMBL2074016,1670045,CHEMBL4302
11000111,CHEMBL2076698,CHEMBL428647,Km,16500.0,nM,=,,,,,substrate [Km=16.5uM],,,,CHEMBL2074420,1670075,CHEMBL4302
11000140,CHEMBL2077350,CHEMBL1294,Km,18200.0,nM,=,,,,,substrate [Km=18.2uM],,,,CHEMBL2074263,1670099,CHEMBL4302
11000141,CHEMBL2076706,CHEMBL159,Km,18990.0,nM,=,,,,,substrate [Km=18.99uM],,,,CHEMBL2074196,1670100,CHEMBL4302
11000160,CHEMBL2076250,CHEMBL223643,Km,1000.0,nM,=,,,,,substrate [Km=1uM],,,,CHEMBL2074001,1670113,CHEMBL4302
11000188,CHEMBL2075443,CHEMBL2,Km,20000.0,nM,=,,,,,substrate [Km=20uM],,,,CHEMBL2074040,1670131,CHEMBL4302
11000212,CHEMBL2076701,CHEMBL191,Km,232000.0,nM,=,,,,,substrate [Km=232uM],,,,CHEMBL2074286,1670377,CHEMBL4302
11000227,CHEMBL2076251,CHEMBL1751,Km,25900.0,nM,=,,,,,substrate [Km=25.9uM],,,,CHEMBL2074016,1670387,CHEMBL4302
11000231,CHEMBL2076682,CHEMBL159,Km,252800.0,nM,=,,,,,substrate [Km=252.8uM],,,,CHEMBL2074370,1673009,CHEMBL4302
11000233,CHEMBL2076678,CHEMBL44657,Km,254960.0,nM,=,,,,,substrate [Km=254.96uM],,,,CHEMBL2074524,1670389,CHEMBL4302
11000243,CHEMBL2078584,CHEMBL71,Km,27400.0,nM,=,,,,,substrate [Km=27.4uM],,,,CHEMBL2074534,1670396,CHEMBL4302
11000263,CHEMBL2075284,CHEMBL2074806,Km,2000.0,nM,=,,,,,substrate [Km=2uM],,,,CHEMBL2074063,1670409,CHEMBL4302
11000264,CHEMBL2076250,CHEMBL6966,Km,2000.0,nM,=,,,,,substrate [Km=2uM],,,,CHEMBL2074001,1670410,CHEMBL4302
11000282,CHEMBL2076709,CHEMBL160,Km,3800.0,nM,=,,,,,substrate [Km=3.8uM],,,,CHEMBL2074054,1670423,CHEMBL4302
11000289,CHEMBL2076685,CHEMBL5315124,Km,3000000.0,nM,=,,,,,substrate [Km=3000uM],,,,CHEMBL2074274,1670428,CHEMBL4302
11000295,CHEMBL2076250,CHEMBL103,Km,30000.0,nM,=,,,,,substrate [Km=30uM],,,,CHEMBL2074001,1670431,CHEMBL4302
11000319,CHEMBL2078584,CHEMBL54,Km,33000.0,nM,=,,,,,substrate [Km=33uM],,,,CHEMBL2074534,1670446,CHEMBL4302
11000320,CHEMBL2077350,CHEMBL319118,Km,34400.0,nM,=,,,,,substrate [Km=34.4uM],,,,CHEMBL2074263,1670615,CHEMBL4302
11000334,CHEMBL2077350,CHEMBL329007,Km,36400.0,nM,=,,,,,substrate [Km=36.4uM],,,,CHEMBL2074263,1670624,CHEMBL4302
11000574,CHEMBL2077349,CHEMBL53463,Km,3000.0,nM,=,,,,,substrate [Km=3uM],,,,CHEMBL2074521,1670639,CHEMBL4302
11000580,CHEMBL2076251,CHEMBL6966,Km,4060.0,nM,=,,,,,substrate [Km=4.06uM],,,,CHEMBL2074016,1670644,CHEMBL4302
11000593,CHEMBL2076680,CHEMBL191,Km,403200.0,nM,=,,,,,substrate [Km=403.2uM],,,,CHEMBL2074286,1670377,CHEMBL4302
11000606,CHEMBL2077416,CHEMBL38874,Km,43000.0,nM,=,,,,,substrate [Km=43uM],,,,CHEMBL2074060,1670661,CHEMBL4302
11000616,CHEMBL2077349,CHEMBL107,Km,45000.0,nM,=,,,,,substrate [Km=45uM],,,,CHEMBL2074521,1670666,CHEMBL4302
11000639,CHEMBL2076251,CHEMBL1294,Km,5420.0,nM,=,,,,,substrate [Km=5.42uM],,,,CHEMBL2074016,1670680,CHEMBL4302
11000645,CHEMBL2076251,CHEMBL159,Km,5710.0,nM,=,,,,,substrate [Km=5.71uM],,,,CHEMBL2074016,1670684,CHEMBL4302
11000662,CHEMBL2076251,CHEMBL103,Km,53600.0,nM,=,,,,,substrate [Km=53.6uM],,,,CHEMBL2074016,1670695,CHEMBL4302
11000673,CHEMBL2075358,CHEMBL5315124,Km,5600000.0,nM,=,,,,,substrate [Km=5600uM],,,,CHEMBL2073795,1670701,CHEMBL4302
11000680,CHEMBL2075358,CHEMBL583,Km,580000.0,nM,=,,,,,substrate [Km=580uM],,,,CHEMBL2073795,1670706,CHEMBL4302
11000681,CHEMBL2078584,CHEMBL42,Km,58000.0,nM,=,,,,,substrate [Km=58uM],,,,CHEMBL2074534,1670707,CHEMBL4302
11000715,CHEMBL2077415,CHEMBL1697724,Km,62000.0,nM,=,,,,,substrate [Km=62uM],,,,CHEMBL2073751,1670728,CHEMBL4302
11000727,CHEMBL2076250,CHEMBL50588,Km,6000.0,nM,=,,,,,substrate [Km=6uM],,,,CHEMBL2074001,1670948,CHEMBL4302
11000748,CHEMBL2076251,CHEMBL12,Km,72400.0,nM,=,,,,,substrate [Km=72.4uM],,,,CHEMBL2074016,1670960,CHEMBL4302
11000765,CHEMBL2078584,CHEMBL715,Km,8300.0,nM,=,,,,,substrate [Km=8.3uM],,,,CHEMBL2074534,1670971,CHEMBL4302
11000767,CHEMBL2076684,CHEMBL160,Km,8400.0,nM,=,,,,,substrate [Km=8.4uM],,,,CHEMBL2074180,1670973,CHEMBL4302
11001044,CHEMBL2078578,CHEMBL159,Km,99400.0,nM,=,,,,,substrate [Km=99.4uM],,,,CHEMBL2074223,1670633,CHEMBL4302
11001046,CHEMBL2076250,CHEMBL304784,Km,100000.0,nM,>,,,,,substrate [Km>100uM],,,,CHEMBL2074001,1671002,CHEMBL4302
11001047,CHEMBL2076250,CHEMBL2074843,Km,100000.0,nM,>,,,,,substrate [Km>100uM],,,,CHEMBL2074001,1671003,CHEMBL4302
11001048,CHEMBL2076250,CHEMBL191,Km,100000.0,nM,>,,,,,substrate [Km>100uM],,,,CHEMBL2074001,1671004,CHEMBL4302
11001049,CHEMBL2076250,CHEMBL285518,Km,100000.0,nM,>,,,,,substrate [Km>100uM],,,,CHEMBL2074001,1671005,CHEMBL4302
11001051,CHEMBL2076250,CHEMBL2074844,Km,80000.0,nM,>,,,,,substrate [Km>80uM],,,,CHEMBL2074001,1671006,CHEMBL4302
11017895,CHEMBL2090777,CHEMBL2087780,Km,24300.0,nM,=,,,,,,,,,CHEMBL2086292,1674803,CHEMBL4302
11017896,CHEMBL2090777,CHEMBL2087778,Km,59000.0,nM,=,,,,,,,,,CHEMBL2086292,1674801,CHEMBL4302
11017897,CHEMBL2090777,CHEMBL2087779,Km,,,,,,,,Not Determined,,,,CHEMBL2086292,1674802,CHEMBL4302
11017898,CHEMBL2090777,CHEMBL2087777,Km,20000.0,nM,=,,,,,,,,,CHEMBL2086292,1674800,CHEMBL4302
11017899,CHEMBL2090777,CHEMBL2087776,Km,13700.0,nM,=,,,,,,,,,CHEMBL2086292,1674799,CHEMBL4302
11017900,CHEMBL2090777,CHEMBL2087774,Km,24300.0,nM,=,,,,,,,,,CHEMBL2086292,1674797,CHEMBL4302
11017901,CHEMBL2090777,CHEMBL2087775,Km,997000.0,nM,=,,,,,,,,,CHEMBL2086292,1674798,CHEMBL4302
11017902,CHEMBL2090777,CHEMBL2087773,Km,85000.0,nM,=,,,,,,,,,CHEMBL2086292,1674796,CHEMBL4302
11017903,CHEMBL2090777,CHEMBL2087772,Km,101000.0,nM,=,,,,,,,,,CHEMBL2086292,1674795,CHEMBL4302
11017904,CHEMBL2090777,CHEMBL2087767,Km,30000.0,nM,=,,,,,,,,,CHEMBL2086292,1674790,CHEMBL4302
11017905,CHEMBL2090777,CHEMBL2087771,Km,52000.0,nM,=,,,,,,,,,CHEMBL2086292,1674794,CHEMBL4302
11017906,CHEMBL2090777,CHEMBL2087766,Km,17000.0,nM,=,,,,,,,,,CHEMBL2086292,1674789,CHEMBL4302
11017907,CHEMBL2090777,CHEMBL2087762,Km,98000.0,nM,=,,,,,,,,,CHEMBL2086292,1674785,CHEMBL4302
11017908,CHEMBL2090777,CHEMBL2087765,Km,52000.0,nM,=,,,,,,,,,CHEMBL2086292,1674788,CHEMBL4302
11017909,CHEMBL2090777,CHEMBL2087761,Km,86000.0,nM,=,,,,,,,,,CHEMBL2086292,1674784,CHEMBL4302
11017910,CHEMBL2090777,CHEMBL2087759,Km,95000.0,nM,=,,,,,,,,,CHEMBL2086292,1674782,CHEMBL4302
11017911,CHEMBL2090777,CHEMBL2087760,Km,89000.0,nM,=,,,,,,,,,CHEMBL2086292,1674783,CHEMBL4302
11017912,CHEMBL2090777,CHEMBL2087758,Km,56000.0,nM,=,,,,,,,,,CHEMBL2086292,1674781,CHEMBL4302
11017913,CHEMBL2090777,CHEMBL229938,Km,13200.0,nM,=,,,,,,,,,CHEMBL2086292,1674779,CHEMBL4302
11017914,CHEMBL2090777,CHEMBL2087757,Km,31000.0,nM,=,,,,,,,,,CHEMBL2086292,1674780,CHEMBL4302
11017915,CHEMBL2090777,CHEMBL229458,Km,37000.0,nM,=,,,,,,,,,CHEMBL2086292,1674778,CHEMBL4302
11017917,CHEMBL2090777,CHEMBL2087756,Km,13200.0,nM,=,,,,,,,,,CHEMBL2086292,1674777,CHEMBL4302
11018052,CHEMBL2090777,CHEMBL6966,Km,24000.0,nM,=,,,,,,,,,CHEMBL2086292,1674809,CHEMBL4302
12186637,CHEMBL2214956,CHEMBL6966,Km,24000.0,nM,=,,,,,,,,,CHEMBL2203082,1759135,CHEMBL4302
12186649,CHEMBL2214956,CHEMBL2205786,Km,6400.0,nM,=,,,,,,,,,CHEMBL2203082,1759138,CHEMBL4302
12186650,CHEMBL2214956,CHEMBL2205785,Km,5800.0,nM,=,,,,,,,,,CHEMBL2203082,1759137,CHEMBL4302
12186651,CHEMBL2214956,CHEMBL493431,Km,5700.0,nM,=,,,,,,,,,CHEMBL2203082,1759136,CHEMBL4302
12186653,CHEMBL2214956,CHEMBL495469,Km,5500.0,nM,=,,,,,,,,,CHEMBL2203082,1759139,CHEMBL4302
12186654,CHEMBL2214956,CHEMBL2205787,Km,3600.0,nM,=,,,,,,,,,CHEMBL2203082,1759140,CHEMBL4302
12186655,CHEMBL2214956,CHEMBL2205791,Km,3100.0,nM,=,,,,,,,,,CHEMBL2203082,1759145,CHEMBL4302
12186656,CHEMBL2214956,CHEMBL450642,Km,2500.0,nM,=,,,,,,,,,CHEMBL2203082,1759143,CHEMBL4302
12186657,CHEMBL2214956,CHEMBL2205788,Km,2300.0,nM,=,,,,,,,,,CHEMBL2203082,1759141,CHEMBL4302
12186658,CHEMBL2214956,CHEMBL2205790,Km,2200.0,nM,=,,,,,,,,,CHEMBL2203082,1759144,CHEMBL4302
12186659,CHEMBL2214956,CHEMBL2205789,Km,1900.0,nM,=,,,,,,,,,CHEMBL2203082,1759142,CHEMBL4302
12186699,CHEMBL2214956,CHEMBL2205793,Km,,,,,,,,Not Determined,,,,CHEMBL2203082,1759147,CHEMBL4302
12186700,CHEMBL2214956,CHEMBL2205792,Km,,,,,,,,Not Determined,,,,CHEMBL2203082,1759146,CHEMBL4302
24968956,CHEMBL5217690,CHEMBL5219238,Km,660.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968957,CHEMBL5217690,CHEMBL5219651,Km,640.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968958,CHEMBL5217691,CHEMBL5219238,Km,720.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968959,CHEMBL5217691,CHEMBL5219651,Km,720.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968960,CHEMBL5217692,CHEMBL5219238,Vmax,3.29,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968961,CHEMBL5217692,CHEMBL5219651,Vmax,3.21,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968962,CHEMBL5217693,CHEMBL5219238,Vmax,3.12,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968963,CHEMBL5217693,CHEMBL5219651,Vmax,3.28,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968964,CHEMBL5217694,CHEMBL5219238,Km,660.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968965,CHEMBL5217694,CHEMBL5219651,Km,630.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968966,CHEMBL5217695,CHEMBL5219238,Km,720.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968967,CHEMBL5217695,CHEMBL5219651,Km,730.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968968,CHEMBL5217696,CHEMBL5219238,Vmax,5.3,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968969,CHEMBL5217696,CHEMBL5219651,Vmax,4.73,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968970,CHEMBL5217697,CHEMBL5219238,Vmax,3.21,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968971,CHEMBL5217697,CHEMBL5219651,Vmax,3.8,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968972,CHEMBL5217698,CHEMBL5219238,Km,660.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968973,CHEMBL5217698,CHEMBL5219651,Km,670.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968974,CHEMBL5217699,CHEMBL5219238,Km,740.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968975,CHEMBL5217699,CHEMBL5219651,Km,740.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968976,CHEMBL5217700,CHEMBL5219238,Vmax,4.3,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968977,CHEMBL5217700,CHEMBL5219651,Vmax,4.27,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968978,CHEMBL5217701,CHEMBL5219238,Vmax,3.22,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968979,CHEMBL5217701,CHEMBL5219651,Vmax,3.45,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968980,CHEMBL5217702,CHEMBL5219238,Km,630.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968981,CHEMBL5217702,CHEMBL5219651,Km,640.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968982,CHEMBL5217703,CHEMBL5219238,Km,750.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968983,CHEMBL5217703,CHEMBL5219651,Km,770.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968984,CHEMBL5217704,CHEMBL5219238,Vmax,2.36,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968985,CHEMBL5217704,CHEMBL5219651,Vmax,2.43,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968986,CHEMBL5217705,CHEMBL5219238,Vmax,2.35,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968987,CHEMBL5217705,CHEMBL5219651,Vmax,2.41,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968988,CHEMBL5217706,CHEMBL5219238,Km,610.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968989,CHEMBL5217706,CHEMBL5219651,Km,580.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968990,CHEMBL5217707,CHEMBL5219238,Km,730.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968991,CHEMBL5217707,CHEMBL5219651,Km,680.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968992,CHEMBL5217708,CHEMBL5219238,Vmax,5.1,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968993,CHEMBL5217708,CHEMBL5219651,Vmax,5.27,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968994,CHEMBL5217709,CHEMBL5219238,Vmax,3.98,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968995,CHEMBL5217709,CHEMBL5219651,Vmax,4.14,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968996,CHEMBL5217710,CHEMBL5219238,Km,690.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968997,CHEMBL5217710,CHEMBL5219651,Km,620.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24968998,CHEMBL5217711,CHEMBL5219238,Km,750.0,nM,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24968999,CHEMBL5217711,CHEMBL5219651,Km,740.0,nM,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24969000,CHEMBL5217712,CHEMBL5219238,Vmax,3.75,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24969001,CHEMBL5217712,CHEMBL5219651,Vmax,3.6,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
24969002,CHEMBL5217713,CHEMBL5219238,Vmax,2.74,micromol/min,=,,,,,,,,,CHEMBL5214983,3901344,CHEMBL4302
24969003,CHEMBL5217713,CHEMBL5219651,Vmax,2.92,micromol/min,=,,,,,,,,,CHEMBL5214983,3901353,CHEMBL4302
