activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id
276693,CHEMBL858283,CHEMBL35554,EC50,457.09,nM,=,,,,6.34,,,,,CHEMBL1135128,55335,CHEMBL2095152
278997,CHEMBL678531,CHEMBL35104,EC50,310.0,nM,=,,,,6.51,,,,,CHEMBL1135128,55326,CHEMBL2095152
278998,CHEMBL678531,CHEMBL35304,EC50,12000.0,nM,=,,,,4.92,,,,,CHEMBL1135128,55339,CHEMBL2095152
279025,CHEMBL678531,CHEMBL35128,EC50,262.0,nM,=,,,,6.58,,,,,CHEMBL1135128,55336,CHEMBL2095152
279027,CHEMBL858283,CHEMBL35128,EC50,213.8,nM,=,,,,6.67,,,,,CHEMBL1135128,55336,CHEMBL2095152
281416,CHEMBL678531,CHEMBL37616,EC50,2860.0,nM,=,,,,5.54,,,,,CHEMBL1135128,55330,CHEMBL2095152
283649,CHEMBL678531,CHEMBL38327,EC50,130.0,nM,=,,,,6.89,,,,,CHEMBL1135128,55322,CHEMBL2095152
284951,CHEMBL678531,CHEMBL49035,EC50,425.0,nM,=,,,,6.37,,,,,CHEMBL1135128,55337,CHEMBL2095152
284953,CHEMBL858283,CHEMBL49035,EC50,457.09,nM,=,,,,6.34,,,,,CHEMBL1135128,55337,CHEMBL2095152
285955,CHEMBL688638,CHEMBL37648,EC50,13000.0,nM,=,,,,4.89,,,,,CHEMBL1135128,55347,CHEMBL2095152
287161,CHEMBL678531,CHEMBL38015,EC50,550.0,nM,=,,,,6.26,,,,,CHEMBL1135128,55332,CHEMBL2095152
288521,CHEMBL678531,CHEMBL37534,EC50,35.0,nM,=,,,,7.46,,,,,CHEMBL1135128,55324,CHEMBL2095152
288523,CHEMBL858283,CHEMBL37534,EC50,1000.0,nM,=,,,,6.00,,,,,CHEMBL1135128,55324,CHEMBL2095152
289690,CHEMBL678531,CHEMBL32221,EC50,10000.0,nM,>,,,,,,,,,CHEMBL1135128,55338,CHEMBL2095152
295989,CHEMBL678531,CHEMBL37598,EC50,256.0,nM,=,,,,6.59,,,,,CHEMBL1135128,55346,CHEMBL2095152
295990,CHEMBL678531,CHEMBL287533,EC50,10000.0,nM,>,,,,,,,,,CHEMBL1135128,55329,CHEMBL2095152
297326,CHEMBL678531,CHEMBL37535,EC50,910.0,nM,=,,,,6.04,,,,,CHEMBL1135128,55325,CHEMBL2095152
297344,CHEMBL678531,CHEMBL290338,EC50,10000.0,nM,>,,,,,,,,,CHEMBL1135128,55334,CHEMBL2095152
299920,CHEMBL678531,CHEMBL2052025,EC50,3800.0,nM,=,,,,5.42,,,,,CHEMBL1135128,55321,CHEMBL2095152
299921,CHEMBL678531,CHEMBL37591,EC50,1700.0,nM,=,,,,5.77,,,,,CHEMBL1135128,55328,CHEMBL2095152
301148,CHEMBL678531,CHEMBL35356,EC50,40.0,nM,=,,,,7.40,,,,,CHEMBL1135128,55340,CHEMBL2095152
301165,CHEMBL678531,CHEMBL284159,EC50,12000.0,nM,=,,,,4.92,,,,,CHEMBL1135128,55343,CHEMBL2095152
302318,CHEMBL678531,CHEMBL290461,EC50,10000.0,nM,>,,,,,,,,,CHEMBL1135128,55349,CHEMBL2095152
303477,CHEMBL678531,CHEMBL284747,EC50,290.0,nM,=,,,,6.54,,,,,CHEMBL1135128,55331,CHEMBL2095152
555385,CHEMBL701213,CHEMBL3138561,EC50,38.02,nM,=,,,,7.42,,,,,CHEMBL1148324,202715,CHEMBL2095152
555386,CHEMBL701216,CHEMBL3138561,EC50,363.08,nM,=,,,,6.44,,,,,CHEMBL1148324,202715,CHEMBL2095152
555387,CHEMBL701213,CHEMBL11458,EC50,44.67,nM,=,,,,7.35,,,,,CHEMBL1148324,202707,CHEMBL2095152
555388,CHEMBL701216,CHEMBL11458,EC50,85.11,nM,=,,,,7.07,,,,,CHEMBL1148324,202707,CHEMBL2095152
555389,CHEMBL699663,CHEMBL11458,EC50,21.88,nM,=,,,,7.66,,,,,CHEMBL1148324,202707,CHEMBL2095152
555391,CHEMBL701213,CHEMBL3138548,EC50,181.97,nM,=,,,,6.74,,,,,CHEMBL1148324,202679,CHEMBL2095152
555392,CHEMBL701216,CHEMBL3138548,EC50,109.65,nM,=,,,,6.96,,,,,CHEMBL1148324,202679,CHEMBL2095152
556545,CHEMBL701213,CHEMBL3138601,EC50,3311.31,nM,=,,,,5.48,,,,,CHEMBL1148324,202713,CHEMBL2095152
556547,CHEMBL701213,CHEMBL3138612,EC50,17782.79,nM,=,,,,4.75,,,,,CHEMBL1148324,202668,CHEMBL2095152
556549,CHEMBL701213,CHEMBL3138567,EC50,2041.74,nM,=,,,,5.69,,,,,CHEMBL1148324,202699,CHEMBL2095152
556551,CHEMBL701213,CHEMBL3138559,EC50,10000.0,nM,<,,,,,,,,,CHEMBL1148324,202685,CHEMBL2095152
556553,CHEMBL701213,CHEMBL3138589,EC50,1513.56,nM,=,,,,5.82,,,,,CHEMBL1148324,202690,CHEMBL2095152
559001,CHEMBL701213,CHEMBL3138603,EC50,575.44,nM,=,,,,6.24,,,,,CHEMBL1148324,202718,CHEMBL2095152
559002,CHEMBL701216,CHEMBL3138603,EC50,338.84,nM,=,,,,6.47,,,,,CHEMBL1148324,202718,CHEMBL2095152
559003,CHEMBL701213,CHEMBL3138577,EC50,83.18,nM,=,,,,7.08,,,,,CHEMBL1148324,202665,CHEMBL2095152
559004,CHEMBL701216,CHEMBL3138577,EC50,5623.41,nM,=,,,,5.25,,,,,CHEMBL1148324,202665,CHEMBL2095152
559005,CHEMBL701213,CHEMBL324190,EC50,213.8,nM,=,,,,6.67,,,,,CHEMBL1148324,202703,CHEMBL2095152
559006,CHEMBL701216,CHEMBL324190,EC50,794.33,nM,=,,,,6.10,,,,,CHEMBL1148324,202703,CHEMBL2095152
559007,CHEMBL701213,CHEMBL3138596,EC50,54.95,nM,=,,,,7.26,,,,,CHEMBL1148324,202677,CHEMBL2095152
559008,CHEMBL701216,CHEMBL3138596,EC50,537.03,nM,=,,,,6.27,,,,,CHEMBL1148324,202677,CHEMBL2095152
559009,CHEMBL701213,CHEMBL3138557,EC50,5888.44,nM,=,,,,5.23,,,,,CHEMBL1148324,202691,CHEMBL2095152
559010,CHEMBL701216,CHEMBL3138557,EC50,12882.5,nM,=,,,,4.89,,,,,CHEMBL1148324,202691,CHEMBL2095152
560270,CHEMBL701213,CHEMBL3138585,EC50,10000.0,nM,<,,,,,,,,,CHEMBL1148324,202681,CHEMBL2095152
561166,CHEMBL701213,CHEMBL321982,EC50,446.68,nM,=,,,,6.35,,,,,CHEMBL1148324,202702,CHEMBL2095152
561167,CHEMBL701216,CHEMBL321982,EC50,2238.72,nM,=,,,,5.65,,,,,CHEMBL1148324,202702,CHEMBL2095152
561168,CHEMBL701213,CHEMBL3138592,EC50,154.88,nM,=,,,,6.81,,,,,CHEMBL1148324,202687,CHEMBL2095152
561169,CHEMBL701216,CHEMBL3138592,EC50,977.24,nM,=,,,,6.01,,,,,CHEMBL1148324,202687,CHEMBL2095152
561170,CHEMBL701213,CHEMBL3138555,EC50,213.8,nM,=,,,,6.67,,,,,CHEMBL1148324,202682,CHEMBL2095152
561171,CHEMBL701216,CHEMBL3138555,EC50,1698.24,nM,=,,,,5.77,,,,,CHEMBL1148324,202682,CHEMBL2095152
561172,CHEMBL701213,CHEMBL3138593,EC50,151.36,nM,<,,,,,,,,,CHEMBL1148324,202655,CHEMBL2095152
561173,CHEMBL699660,CHEMBL3138593,EC50,478.63,nM,=,,,,6.32,,,,,CHEMBL1148324,202655,CHEMBL2095152
562400,CHEMBL701213,CHEMBL3138594,EC50,501.19,nM,=,,,,6.30,,,,,CHEMBL1148324,202706,CHEMBL2095152
563554,CHEMBL701213,CHEMBL3138611,EC50,107.15,nM,=,,,,6.97,,,,,CHEMBL1148324,202666,CHEMBL2095152
563555,CHEMBL701216,CHEMBL3138611,EC50,977.24,nM,=,,,,6.01,,,,,CHEMBL1148324,202666,CHEMBL2095152
564787,CHEMBL701213,CHEMBL3138561,EC50,1202.26,nM,=,,,,5.92,,,,,CHEMBL1148324,202653,CHEMBL2095152
564788,CHEMBL701216,CHEMBL3138561,EC50,6760.83,nM,=,,,,5.17,,,,,CHEMBL1148324,202653,CHEMBL2095152
564789,CHEMBL701213,CHEMBL2062142,EC50,251.19,nM,=,,,,6.60,,,,,CHEMBL1148324,202671,CHEMBL2095152
564790,CHEMBL701216,CHEMBL2062142,EC50,676.08,nM,=,,,,6.17,,,,,CHEMBL1148324,202671,CHEMBL2095152
564791,CHEMBL699663,CHEMBL2062142,EC50,102.33,nM,=,,,,6.99,,,,,CHEMBL1148324,202671,CHEMBL2095152
565864,CHEMBL701213,CHEMBL3138560,EC50,52.48,nM,=,,,,7.28,,,,,CHEMBL1148324,202716,CHEMBL2095152
565865,CHEMBL701216,CHEMBL3138560,EC50,281.84,nM,=,,,,6.55,,,,,CHEMBL1148324,202716,CHEMBL2095152
567068,CHEMBL701213,CHEMBL420483,EC50,338.84,nM,=,,,,6.47,,,,,CHEMBL1148324,202712,CHEMBL2095152
567069,CHEMBL701216,CHEMBL420483,EC50,269.15,nM,=,,,,6.57,,,,,CHEMBL1148324,202712,CHEMBL2095152
569680,CHEMBL701213,CHEMBL3138605,EC50,1318.26,nM,=,,,,5.88,,,,,CHEMBL1148324,202672,CHEMBL2095152
569682,CHEMBL701213,CHEMBL3138550,EC50,10000.0,nM,<,,,,,,,,,CHEMBL1148324,202660,CHEMBL2095152
571003,CHEMBL701213,CHEMBL3138607,EC50,123.03,nM,=,,,,6.91,,,,,CHEMBL1148324,202651,CHEMBL2095152
571004,CHEMBL701216,CHEMBL3138607,EC50,234.42,nM,=,,,,6.63,,,,,CHEMBL1148324,202651,CHEMBL2095152
571005,CHEMBL699663,CHEMBL3138607,EC50,22.91,nM,=,,,,7.64,,,,,CHEMBL1148324,202651,CHEMBL2095152
571013,CHEMBL701213,CHEMBL3138581,EC50,138.04,nM,=,,,,6.86,,,,,CHEMBL1148324,202700,CHEMBL2095152
571014,CHEMBL701216,CHEMBL3138581,EC50,213.8,nM,=,,,,6.67,,,,,CHEMBL1148324,202700,CHEMBL2095152
571015,CHEMBL701213,CHEMBL3138556,EC50,2398.83,nM,=,,,,5.62,,,,,CHEMBL1148324,202695,CHEMBL2095152
572273,CHEMBL701213,CHEMBL3138554,EC50,281.84,nM,=,,,,6.55,,,,,CHEMBL1148324,202675,CHEMBL2095152
572274,CHEMBL701216,CHEMBL3138554,EC50,537.03,nM,=,,,,6.27,,,,,CHEMBL1148324,202675,CHEMBL2095152
573475,CHEMBL701213,CHEMBL2052025,EC50,3801.89,nM,=,,,,5.42,,,,,CHEMBL1148324,202710,CHEMBL2095152
573476,CHEMBL701216,CHEMBL2052025,EC50,9772.37,nM,=,,,,5.01,,,,,CHEMBL1148324,202710,CHEMBL2095152
573477,CHEMBL701213,CHEMBL18861,EC50,389.05,nM,=,,,,6.41,,,,,CHEMBL1148324,202708,CHEMBL2095152
573478,CHEMBL701216,CHEMBL18861,EC50,2754.23,nM,=,,,,5.56,,,,,CHEMBL1148324,202708,CHEMBL2095152
573479,CHEMBL699663,CHEMBL18861,EC50,295.12,nM,=,,,,6.53,,,,,CHEMBL1148324,202708,CHEMBL2095152
573481,CHEMBL701213,CHEMBL3138590,EC50,12022.64,nM,=,,,,4.92,,,,,CHEMBL1148324,202697,CHEMBL2095152
573483,CHEMBL701213,CHEMBL3138602,EC50,10000.0,nM,<,,,,,,,,,CHEMBL1148324,202661,CHEMBL2095152
574631,CHEMBL701213,CHEMBL2112479,EC50,630.96,nM,=,,,,6.20,,,,,CHEMBL1148324,202669,CHEMBL2095152
574632,CHEMBL701216,CHEMBL2112479,EC50,2691.53,nM,=,,,,5.57,,,,,CHEMBL1148324,202669,CHEMBL2095152
575749,CHEMBL701213,CHEMBL3138604,EC50,467.74,nM,=,,,,6.33,,,,,CHEMBL1148324,202689,CHEMBL2095152
575751,CHEMBL701213,CHEMBL3138569,EC50,10000.0,nM,<,,,,,,,,,CHEMBL1148324,202698,CHEMBL2095152
575753,CHEMBL701213,CHEMBL3138546,EC50,61659.5,nM,=,,,,4.21,,,,,CHEMBL1148324,202692,CHEMBL2095152
578334,CHEMBL701213,CHEMBL3138576,EC50,7079.46,nM,=,,,,5.15,,,,,CHEMBL1148324,202667,CHEMBL2095152
579639,CHEMBL701213,CHEMBL2111691,EC50,10000.0,nM,<,,,,,,,,,CHEMBL1148324,202670,CHEMBL2095152
579641,CHEMBL701213,CHEMBL3138582,EC50,213.8,nM,=,,,,6.67,,,,,CHEMBL1148324,202696,CHEMBL2095152
579642,CHEMBL701216,CHEMBL3138582,EC50,2344.23,nM,=,,,,5.63,,,,,CHEMBL1148324,202696,CHEMBL2095152
579643,CHEMBL701213,CHEMBL3138563,EC50,10000.0,nM,<,,,,,,,,,CHEMBL1148324,202662,CHEMBL2095152
580739,CHEMBL701213,CHEMBL11684,EC50,426.58,nM,=,,,,6.37,,,,,CHEMBL1148324,202709,CHEMBL2095152
580740,CHEMBL701216,CHEMBL11684,EC50,257.04,nM,=,,,,6.59,,,,,CHEMBL1148324,202709,CHEMBL2095152
580741,CHEMBL699663,CHEMBL11684,EC50,34.67,nM,=,,,,7.46,,,,,CHEMBL1148324,202709,CHEMBL2095152
580749,CHEMBL701213,CHEMBL3138584,EC50,2290.87,nM,=,,,,5.64,,,,,CHEMBL1148324,202674,CHEMBL2095152
580751,CHEMBL701213,CHEMBL3138571,EC50,10000.0,nM,<,,,,,,,,,CHEMBL1148324,202659,CHEMBL2095152
581894,CHEMBL701213,CHEMBL108586,EC50,27.54,nM,=,,,,7.56,,,,,CHEMBL1148324,202664,CHEMBL2095152
583087,CHEMBL701213,CHEMBL110710,EC50,10000.0,nM,<,,,,,,,,,CHEMBL1148324,202705,CHEMBL2095152
583089,CHEMBL701213,CHEMBL109159,EC50,1819.7,nM,=,,,,5.74,,,,,CHEMBL1148324,202704,CHEMBL2095152
583090,CHEMBL701216,CHEMBL109159,EC50,8709.64,nM,=,,,,5.06,,,,,CHEMBL1148324,202704,CHEMBL2095152
583091,CHEMBL701213,CHEMBL3138583,EC50,2570.4,nM,=,,,,5.59,,,,,CHEMBL1148324,202686,CHEMBL2095152
584418,CHEMBL701213,CHEMBL3138586,EC50,33.11,nM,=,,,,7.48,,,,,CHEMBL1148324,202650,CHEMBL2095152
584419,CHEMBL701216,CHEMBL3138586,EC50,30.9,nM,=,,,,7.51,,,,,CHEMBL1148324,202650,CHEMBL2095152
585680,CHEMBL701213,CHEMBL3138597,EC50,2238.72,nM,=,,,,5.65,,,,,CHEMBL1148324,202714,CHEMBL2095152
585681,CHEMBL701216,CHEMBL3138597,EC50,11748.98,nM,=,,,,4.93,,,,,CHEMBL1148324,202714,CHEMBL2095152
585682,CHEMBL701213,CHEMBL3138568,EC50,218.78,nM,=,,,,6.66,,,,,CHEMBL1148324,202676,CHEMBL2095152
585683,CHEMBL701216,CHEMBL3138568,EC50,9549.93,nM,=,,,,5.02,,,,,CHEMBL1148324,202676,CHEMBL2095152
585684,CHEMBL701213,CHEMBL3138547,EC50,2818.38,nM,=,,,,5.55,,,,,CHEMBL1148324,202688,CHEMBL2095152
586900,CHEMBL701213,CHEMBL3138566,EC50,14791.08,nM,=,,,,4.83,,,,,CHEMBL1148324,202652,CHEMBL2095152
586901,CHEMBL701216,CHEMBL3138566,EC50,26302.68,nM,=,,,,4.58,,,,,CHEMBL1148324,202652,CHEMBL2095152
586902,CHEMBL701213,CHEMBL3138545,EC50,28.18,nM,=,,,,7.55,,,,,CHEMBL1148324,202701,CHEMBL2095152
586903,CHEMBL701216,CHEMBL3138545,EC50,446.68,nM,=,,,,6.35,,,,,CHEMBL1148324,202701,CHEMBL2095152
586904,CHEMBL701213,CHEMBL3138549,EC50,25.7,nM,=,,,,7.59,,,,,CHEMBL1148324,202678,CHEMBL2095152
586905,CHEMBL701216,CHEMBL3138549,EC50,724.44,nM,=,,,,6.14,,,,,CHEMBL1148324,202678,CHEMBL2095152
586906,CHEMBL701213,CHEMBL3138565,EC50,269.15,nM,=,,,,6.57,,,,,CHEMBL1148324,202673,CHEMBL2095152
586907,CHEMBL701216,CHEMBL3138565,EC50,331.13,nM,=,,,,6.48,,,,,CHEMBL1148324,202673,CHEMBL2095152
586908,CHEMBL701213,CHEMBL3138552,EC50,3162.28,nM,=,,,,5.50,,,,,CHEMBL1148324,202658,CHEMBL2095152
586910,CHEMBL701213,CHEMBL3138572,EC50,741.31,nM,=,,,,6.13,,,,,CHEMBL1148324,202654,CHEMBL2095152
588111,CHEMBL701213,CHEMBL3138580,EC50,1047.13,nM,=,,,,5.98,,,,,CHEMBL1148324,202684,CHEMBL2095152
588113,CHEMBL701213,CHEMBL3138570,EC50,1348.96,nM,=,,,,5.87,,,,,CHEMBL1148324,202683,CHEMBL2095152
588114,CHEMBL701216,CHEMBL3138570,EC50,2454.71,nM,=,,,,5.61,,,,,CHEMBL1148324,202683,CHEMBL2095152
589413,CHEMBL701213,CHEMBL325805,EC50,3162.28,nM,=,,,,5.50,,,,,CHEMBL1148324,202711,CHEMBL2095152
589414,CHEMBL701216,CHEMBL325805,EC50,11748.98,nM,=,,,,4.93,,,,,CHEMBL1148324,202711,CHEMBL2095152
589415,CHEMBL701213,CHEMBL3138588,EC50,208.93,nM,=,,,,6.68,,,,,CHEMBL1148324,202694,CHEMBL2095152
589416,CHEMBL701216,CHEMBL3138588,EC50,676.08,nM,=,,,,6.17,,,,,CHEMBL1148324,202694,CHEMBL2095152
589417,CHEMBL701213,CHEMBL3138591,EC50,575.44,nM,=,,,,6.24,,,,,CHEMBL1148324,202693,CHEMBL2095152
589418,CHEMBL699660,CHEMBL3138591,EC50,20417.38,nM,=,,,,4.69,,,,,CHEMBL1148324,202693,CHEMBL2095152
590725,CHEMBL701213,CHEMBL3138553,EC50,43.65,nM,=,,,,7.36,,,,,CHEMBL1148324,202717,CHEMBL2095152
590726,CHEMBL701217,CHEMBL3138553,EC50,69.18,nM,=,,,,7.16,,,,,CHEMBL1148324,202717,CHEMBL2095152
590727,CHEMBL699663,CHEMBL3138553,EC50,12.59,nM,=,,,,7.90,,,,,CHEMBL1148324,202717,CHEMBL2095152
590729,CHEMBL701213,CHEMBL3138606,EC50,53.7,nM,=,,,,7.27,,,,,CHEMBL1148324,202663,CHEMBL2095152
590731,CHEMBL701213,CHEMBL3138564,EC50,239.88,nM,=,,,,6.62,,,,,CHEMBL1148324,202657,CHEMBL2095152
590732,CHEMBL701216,CHEMBL3138564,EC50,660.69,nM,=,,,,6.18,,,,,CHEMBL1148324,202657,CHEMBL2095152
590733,CHEMBL701213,CHEMBL3138598,EC50,1862.09,nM,=,,,,5.73,,,,,CHEMBL1148324,202656,CHEMBL2095152
592061,CHEMBL701213,CHEMBL3138587,EC50,21.88,nM,=,,,,7.66,,,,,CHEMBL1148324,202680,CHEMBL2095152
592062,CHEMBL701216,CHEMBL3138587,EC50,309.03,nM,=,,,,6.51,,,,,CHEMBL1148324,202680,CHEMBL2095152
714646,CHEMBL762563,CHEMBL49035,EC50,457.09,nM,=,,,,6.34,,,,,CHEMBL1136389,80957,CHEMBL2095152
714764,CHEMBL856036,CHEMBL358854,IC50,2600.0,nM,=,,,,5.58,,,,,CHEMBL1129399,273803,CHEMBL2095152
714765,CHEMBL856036,CHEMBL143144,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273802,CHEMBL2095152
714809,CHEMBL856036,CHEMBL348203,IC50,430.0,nM,=,,,,6.37,,,,,CHEMBL1129399,273816,CHEMBL2095152
714810,CHEMBL856036,CHEMBL140453,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273852,CHEMBL2095152
714811,CHEMBL856036,CHEMBL358107,IC50,26000.0,nM,=,,,,4.58,,,,,CHEMBL1129399,273835,CHEMBL2095152
714812,CHEMBL856036,CHEMBL141902,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273829,CHEMBL2095152
715993,CHEMBL856036,CHEMBL142181,IC50,3090.0,nM,=,,,,5.51,,,,,CHEMBL1129399,273854,CHEMBL2095152
717282,CHEMBL856036,CHEMBL335370,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273804,CHEMBL2095152
717319,CHEMBL856036,CHEMBL143583,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273855,CHEMBL2095152
718450,CHEMBL856036,CHEMBL142328,IC50,14000.0,nM,=,,,,4.85,,,,,CHEMBL1129399,273793,CHEMBL2095152
718535,CHEMBL856036,CHEMBL336923,IC50,8600.0,nM,=,,,,5.07,,,,,CHEMBL1129399,273814,CHEMBL2095152
718536,CHEMBL856036,CHEMBL342749,IC50,5900.0,nM,=,,,,5.23,,,,,CHEMBL1129399,273851,CHEMBL2095152
719450,CHEMBL762563,CHEMBL48797,EC50,302.0,nM,=,,,,6.52,,,,,CHEMBL1136389,80950,CHEMBL2095152
719612,CHEMBL856036,CHEMBL143190,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273799,CHEMBL2095152
720637,CHEMBL762563,CHEMBL296931,EC50,389.05,nM,=,,,,6.41,,,,,CHEMBL1136389,80944,CHEMBL2095152
720710,CHEMBL856036,CHEMBL143441,IC50,2700.0,nM,=,,,,5.57,,,,,CHEMBL1129399,273809,CHEMBL2095152
720728,CHEMBL856036,CHEMBL140271,IC50,16000.0,nM,=,,,,4.80,,,,,CHEMBL1129399,273849,CHEMBL2095152
721721,CHEMBL856036,CHEMBL141880,IC50,7700.0,nM,=,,,,5.11,,,,,CHEMBL1129399,273796,CHEMBL2095152
721722,CHEMBL856036,CHEMBL140609,IC50,8300.0,nM,=,,,,5.08,,,,,CHEMBL1129399,273806,CHEMBL2095152
721723,CHEMBL856036,CHEMBL140852,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273805,CHEMBL2095152
721753,CHEMBL856036,CHEMBL140051,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273836,CHEMBL2095152
722694,CHEMBL762563,CHEMBL48848,EC50,181.97,nM,=,,,,6.74,,,,,CHEMBL1136389,80951,CHEMBL2095152
722812,CHEMBL856036,CHEMBL142247,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273795,CHEMBL2095152
722858,CHEMBL856036,CHEMBL424478,IC50,10000.0,nM,=,,,,5.00,,,,,CHEMBL1129399,273824,CHEMBL2095152
722859,CHEMBL856036,CHEMBL140684,IC50,2000.0,nM,=,,,,5.70,,,,,CHEMBL1129399,273819,CHEMBL2095152
723913,CHEMBL762563,CHEMBL299167,EC50,95.5,nM,=,,,,7.02,,,,,CHEMBL1136389,80921,CHEMBL2095152
724101,CHEMBL856036,CHEMBL142761,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273840,CHEMBL2095152
725267,CHEMBL856036,CHEMBL342212,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273828,CHEMBL2095152
726310,CHEMBL762563,CHEMBL295458,EC50,426.58,nM,=,,,,6.37,,,,,CHEMBL1136389,80929,CHEMBL2095152
726505,CHEMBL856036,CHEMBL140790,IC50,4200.0,nM,=,,,,5.38,,,,,CHEMBL1129399,273790,CHEMBL2095152
726506,CHEMBL856036,CHEMBL142245,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273787,CHEMBL2095152
726539,CHEMBL856036,CHEMBL143281,IC50,1100.0,nM,=,,,,5.96,,,,,CHEMBL1129399,273815,CHEMBL2095152
726540,CHEMBL856036,CHEMBL139557,IC50,3500.0,nM,=,,,,5.46,,,,,CHEMBL1129399,273845,CHEMBL2095152
726541,CHEMBL687334,CHEMBL139557,IC50,130.0,nM,=,,,,6.89,,,,,CHEMBL1129399,273845,CHEMBL2095152
727697,CHEMBL762563,CHEMBL47170,EC50,81.28,nM,=,,,,7.09,,,,,CHEMBL1136389,80928,CHEMBL2095152
727873,CHEMBL856036,CHEMBL356671,IC50,30000.0,nM,>,,,,,,,,,CHEMBL1129399,273842,CHEMBL2095152
