activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id
2897662,CHEMBL1062831,CHEMBL259084,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845306,CHEMBL5550
2897663,CHEMBL1062831,CHEMBL573339,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845307,CHEMBL5550
2897664,CHEMBL1062831,CHEMBL608533,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845308,CHEMBL5550
2897665,CHEMBL1062831,CHEMBL101253,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845309,CHEMBL5550
2897666,CHEMBL1062831,CHEMBL14762,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845310,CHEMBL5550
2897667,CHEMBL1062831,CHEMBL278041,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845311,CHEMBL5550
2897668,CHEMBL1062831,CHEMBL10,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845312,CHEMBL5550
2897669,CHEMBL1062831,CHEMBL440084,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845313,CHEMBL5550
2897670,CHEMBL1062831,CHEMBL1336,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845314,CHEMBL5550
2897671,CHEMBL1062831,CHEMBL388978,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845315,CHEMBL5550
2897672,CHEMBL1062831,CHEMBL1721885,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845316,CHEMBL5550
2897673,CHEMBL1062831,CHEMBL535,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845317,CHEMBL5550
2897674,CHEMBL1062831,CHEMBL572878,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845318,CHEMBL5550
2897675,CHEMBL1062831,CHEMBL119385,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845319,CHEMBL5550
2897676,CHEMBL1062831,CHEMBL24828,Kd,4500.0,nM,=,,,,5.35,,,,"{'bei': '11.25', 'le': '0.24', 'lle': '0.92', 'sei': '8.52'}",CHEMBL1150977,845320,CHEMBL5550
3448690,CHEMBL1244717,CHEMBL608533,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,951114,CHEMBL5550
3449553,CHEMBL1244717,CHEMBL576982,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952537,CHEMBL5550
3449907,CHEMBL1244717,CHEMBL603469,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952538,CHEMBL5550
3449978,CHEMBL1244717,CHEMBL124660,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952675,CHEMBL5550
3450286,CHEMBL1244717,CHEMBL535,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952804,CHEMBL5550
3450907,CHEMBL1244717,CHEMBL1240703,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,951115,CHEMBL5550
3451197,CHEMBL1244717,CHEMBL1336,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952676,CHEMBL5550
6172879,CHEMBL1769119,CHEMBL1090089,Kd,1000.0,nM,>,,,,,,,,,CHEMBL1764984,1417353,CHEMBL5550
6172943,CHEMBL1769119,CHEMBL1230122,Kd,320.0,nM,=,,,,6.50,,,,"{'bei': '16.72', 'le': '0.32', 'lle': '3.50', 'sei': '8.30'}",CHEMBL1764984,1417352,CHEMBL5550
7567534,CHEMBL1908813,CHEMBL105442,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539357,CHEMBL5550
7568005,CHEMBL1908813,CHEMBL180022,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539371,CHEMBL5550
7568473,CHEMBL1908813,CHEMBL386051,Kd,910.0,nM,=,,,,6.04,,,,"{'bei': '13.63', 'le': '0.28', 'lle': '0.27', 'sei': '10.10'}",CHEMBL1908390,1539385,CHEMBL5550
7568905,CHEMBL1908813,CHEMBL1721885,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539399,CHEMBL5550
7569048,CHEMBL1908813,CHEMBL491473,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539344,CHEMBL5550
7569508,CHEMBL1908813,CHEMBL221959,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539358,CHEMBL5550
7569980,CHEMBL1908813,CHEMBL941,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539372,CHEMBL5550
7570443,CHEMBL1908813,CHEMBL450786,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539386,CHEMBL5550
7570870,CHEMBL1908813,CHEMBL535,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539400,CHEMBL5550
7571024,CHEMBL1908813,CHEMBL1614701,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539345,CHEMBL5550
7571481,CHEMBL1908813,CHEMBL601719,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539359,CHEMBL5550
7571957,CHEMBL1908813,CHEMBL1789941,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539373,CHEMBL5550
7572420,CHEMBL1908813,CHEMBL573339,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539387,CHEMBL5550
7572836,CHEMBL1908813,CHEMBL509032,Kd,1700.0,nM,=,,,,5.77,,,,"{'bei': '9.39', 'le': '0.19', 'lle': '0.75', 'sei': '5.61'}",CHEMBL1908390,1539401,CHEMBL5550
7573005,CHEMBL1908813,CHEMBL513909,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539346,CHEMBL5550
7573462,CHEMBL1908813,CHEMBL5416410,Kd,190.0,nM,=,,,,6.72,,,,"{'bei': '13.77', 'le': '0.28', 'lle': '3.41', 'sei': '6.31'}",CHEMBL1908390,1539360,CHEMBL5550
7573938,CHEMBL1908813,CHEMBL1908395,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539374,CHEMBL5550
7574983,CHEMBL1908813,CHEMBL502835,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539347,CHEMBL5550
7575444,CHEMBL1908813,CHEMBL553,Kd,1900.0,nM,=,,,,5.72,,,,"{'bei': '14.54', 'le': '0.27', 'lle': '2.31', 'sei': '7.66'}",CHEMBL1908390,1539361,CHEMBL5550
7575938,CHEMBL1908813,CHEMBL608533,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539388,CHEMBL5550
7576346,CHEMBL1908813,CHEMBL230011,Kd,94.0,nM,=,,,,7.03,,,,"{'bei': '20.29', 'le': '0.37', 'lle': '4.70', 'sei': '4.88'}",CHEMBL1908390,1539402,CHEMBL5550
7576957,CHEMBL1908813,CHEMBL1173655,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539348,CHEMBL5550
7577416,CHEMBL1908813,CHEMBL1230609,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539362,CHEMBL5550
7577452,CHEMBL1908813,CHEMBL1908396,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539375,CHEMBL5550
7577922,CHEMBL1908813,CHEMBL1230020,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539389,CHEMBL5550
7578327,CHEMBL1908813,CHEMBL1287853,Kd,7000.0,nM,=,,,,5.16,,,,"{'bei': '9.82', 'le': '0.19', 'lle': '0.33', 'sei': '4.75'}",CHEMBL1908390,1539403,CHEMBL5550
7578965,CHEMBL1908813,CHEMBL379218,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539335,CHEMBL5550
7579339,CHEMBL1908813,CHEMBL103667,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539349,CHEMBL5550
7579821,CHEMBL1908813,CHEMBL1908397,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539376,CHEMBL5550
7580290,CHEMBL1908813,CHEMBL1241674,Kd,3200.0,nM,=,,,,5.50,,,,"{'bei': '17.82', 'le': '0.33', 'lle': '2.65', 'sei': '5.20'}",CHEMBL1908390,1539390,CHEMBL5550
7580693,CHEMBL1908813,CHEMBL24828,Kd,4500.0,nM,=,,,,5.35,,,,"{'bei': '11.25', 'le': '0.24', 'lle': '0.92', 'sei': '8.52'}",CHEMBL1908390,1539404,CHEMBL5550
7581711,CHEMBL1908813,CHEMBL428690,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539363,CHEMBL5550
7582182,CHEMBL1908813,CHEMBL554,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539377,CHEMBL5550
7582646,CHEMBL1908813,CHEMBL101253,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539391,CHEMBL5550
7583046,CHEMBL1908813,CHEMBL572878,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539405,CHEMBL5550
7583227,CHEMBL1908813,CHEMBL1908391,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539336,CHEMBL5550
7583624,CHEMBL1908813,CHEMBL249697,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539350,CHEMBL5550
7584069,CHEMBL1908813,CHEMBL525191,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539364,CHEMBL5550
7584540,CHEMBL1908813,CHEMBL300138,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539378,CHEMBL5550
7585002,CHEMBL1908813,CHEMBL475251,Kd,1100.0,nM,=,,,,5.96,,,,"{'bei': '12.67', 'le': '0.24', 'lle': '2.33', 'sei': '4.63'}",CHEMBL1908390,1539392,CHEMBL5550
7585406,CHEMBL1908813,CHEMBL119385,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539406,CHEMBL5550
7585557,CHEMBL1908813,CHEMBL223360,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539337,CHEMBL5550
7585965,CHEMBL1908813,CHEMBL296468,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539351,CHEMBL5550
7586411,CHEMBL1908813,CHEMBL521851,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539365,CHEMBL5550
7586882,CHEMBL1908813,CHEMBL91829,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539379,CHEMBL5550
7587336,CHEMBL1908813,CHEMBL384304,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539393,CHEMBL5550
7587518,CHEMBL1908813,CHEMBL576982,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539338,CHEMBL5550
7587937,CHEMBL1908813,CHEMBL377300,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539352,CHEMBL5550
7588390,CHEMBL1908813,CHEMBL939,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539366,CHEMBL5550
7588861,CHEMBL1908813,CHEMBL608154,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539380,CHEMBL5550
7589312,CHEMBL1908813,CHEMBL10,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539394,CHEMBL5550
7589483,CHEMBL1908813,CHEMBL1289926,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539339,CHEMBL5550
7589907,CHEMBL1908813,CHEMBL603469,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539353,CHEMBL5550
7590374,CHEMBL1908813,CHEMBL464552,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539367,CHEMBL5550
7590848,CHEMBL1908813,CHEMBL124660,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539381,CHEMBL5550
7591456,CHEMBL1908813,CHEMBL572881,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539340,CHEMBL5550
7591878,CHEMBL1908813,CHEMBL522892,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539354,CHEMBL5550
7592350,CHEMBL1908813,CHEMBL1908394,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539368,CHEMBL5550
7592834,CHEMBL1908813,CHEMBL1236107,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539395,CHEMBL5550
7593423,CHEMBL1908813,CHEMBL574738,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539341,CHEMBL5550
7593858,CHEMBL1908813,CHEMBL558752,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539355,CHEMBL5550
7594361,CHEMBL1908813,CHEMBL259084,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539382,CHEMBL5550
7594813,CHEMBL1908813,CHEMBL288441,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539396,CHEMBL5550
7595391,CHEMBL1908813,CHEMBL445813,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539342,CHEMBL5550
7595835,CHEMBL1908813,CHEMBL31965,Kd,1500.0,nM,=,,,,5.82,,,,"{'bei': '11.98', 'le': '0.23', 'lle': '1.43', 'sei': '6.57'}",CHEMBL1908390,1539356,CHEMBL5550
7595867,CHEMBL1908813,CHEMBL494089,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539369,CHEMBL5550
7596338,CHEMBL1908813,CHEMBL255863,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539383,CHEMBL5550
7596785,CHEMBL1908813,CHEMBL1336,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539397,CHEMBL5550
7597363,CHEMBL1908813,CHEMBL215152,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539343,CHEMBL5550
7597847,CHEMBL1908813,CHEMBL261849,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539370,CHEMBL5550
7598317,CHEMBL1908813,CHEMBL477772,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539384,CHEMBL5550
7598759,CHEMBL1908813,CHEMBL388978,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539398,CHEMBL5550
12183920,CHEMBL2216382,CHEMBL2205766,IC50,10000.0,nM,>,,,,,,,,,CHEMBL2203257,1759115,CHEMBL5550
13442515,CHEMBL2429338,CHEMBL2425628,Kd,490.0,nM,=,,,,6.31,,,,"{'bei': '11.35', 'le': '0.22', 'lle': '3.12', 'sei': '4.98'}",CHEMBL2424622,1918669,CHEMBL5550
17881618,CHEMBL3991618,CHEMBL2028663,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973518,CHEMBL5550
17881619,CHEMBL3991618,CHEMBL3334567,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973520,CHEMBL5550
17881620,CHEMBL3991618,CHEMBL2035187,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973475,CHEMBL5550
17881621,CHEMBL3991618,CHEMBL2325741,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973559,CHEMBL5550
17881622,CHEMBL3991618,CHEMBL3348923,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973619,CHEMBL5550
17881623,CHEMBL3991618,CHEMBL2048872,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973474,CHEMBL5550
17881624,CHEMBL3991618,CHEMBL502835,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973470,CHEMBL5550
17881625,CHEMBL3991618,CHEMBL3182621,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973586,CHEMBL5550
17881626,CHEMBL3991618,CHEMBL3301607,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973635,CHEMBL5550
17881627,CHEMBL3991618,CHEMBL3544932,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973557,CHEMBL5550
17881628,CHEMBL3991618,CHEMBL507361,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973472,CHEMBL5550
17881629,CHEMBL3991618,CHEMBL377300,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973515,CHEMBL5550
17881630,CHEMBL3991618,CHEMBL1908397,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973471,CHEMBL5550
17881631,CHEMBL3991618,CHEMBL2107832,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973612,CHEMBL5550
17881632,CHEMBL3991618,CHEMBL3408248,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973440,CHEMBL5550
17881633,CHEMBL3991618,CHEMBL38380,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973653,CHEMBL5550
17881634,CHEMBL3991618,CHEMBL513909,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973502,CHEMBL5550
17881635,CHEMBL3991618,CHEMBL3545137,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973511,CHEMBL5550
17881636,CHEMBL3991618,CHEMBL206834,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973614,CHEMBL5550
17881637,CHEMBL3991618,CHEMBL496102,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973499,CHEMBL5550
17881638,CHEMBL3991618,CHEMBL3544944,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973468,CHEMBL5550
17881639,CHEMBL3991618,CHEMBL572878,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973549,CHEMBL5550
17881640,CHEMBL3991618,CHEMBL536151,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973548,CHEMBL5550
17881641,CHEMBL3991618,CHEMBL3545154,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973434,CHEMBL5550
17881642,CHEMBL3991618,CHEMBL554,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973429,CHEMBL5550
17881643,CHEMBL3991618,CHEMBL3991931,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973585,CHEMBL5550
17881644,CHEMBL3991618,CHEMBL576982,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973636,CHEMBL5550
17881645,CHEMBL3991618,CHEMBL3184679,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973589,CHEMBL5550
17881646,CHEMBL3991618,CHEMBL608533,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973428,CHEMBL5550
17881647,CHEMBL3991618,CHEMBL1983111,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973433,CHEMBL5550
17881648,CHEMBL3991618,CHEMBL1614766,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973562,CHEMBL5550
17881649,CHEMBL3991618,CHEMBL3137336,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973553,CHEMBL5550
17881650,CHEMBL3991618,CHEMBL3991927,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973506,CHEMBL5550
17881651,CHEMBL3991618,CHEMBL3545076,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973616,CHEMBL5550
17881652,CHEMBL3991618,CHEMBL1078178,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973500,CHEMBL5550
17881653,CHEMBL3991618,CHEMBL2103830,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973654,CHEMBL5550
17881654,CHEMBL3991618,CHEMBL1614713,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973574,CHEMBL5550
17881655,CHEMBL3991618,CHEMBL217092,Kd,275.0,nM,=,,,,6.56,Active,,,"{'bei': '12.10', 'le': '0.24', 'lle': '2.62', 'sei': '7.25'}",CHEMBL3991601,2973439,CHEMBL5550
17881656,CHEMBL3991618,CHEMBL1091644,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973442,CHEMBL5550
17881657,CHEMBL3991618,CHEMBL402548,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973555,CHEMBL5550
17881658,CHEMBL3991618,CHEMBL1233300,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973431,CHEMBL5550
17881659,CHEMBL3991618,CHEMBL2146883,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973558,CHEMBL5550
17881660,CHEMBL3991618,CHEMBL1231124,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973505,CHEMBL5550
17881661,CHEMBL3991618,CHEMBL601719,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973551,CHEMBL5550
17881662,CHEMBL3991618,CHEMBL1289494,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973509,CHEMBL5550
17881663,CHEMBL3991618,CHEMBL3991929,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973507,CHEMBL5550
17881664,CHEMBL3991618,CHEMBL2041933,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973464,CHEMBL5550
17881665,CHEMBL3991618,CHEMBL1614701,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973504,CHEMBL5550
17881666,CHEMBL3991618,CHEMBL1171837,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973522,CHEMBL5550
17881667,CHEMBL3991618,CHEMBL483158,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973567,CHEMBL5550
17881668,CHEMBL3991618,CHEMBL223360,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973512,CHEMBL5550
17881669,CHEMBL3991618,CHEMBL91829,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973637,CHEMBL5550
17881670,CHEMBL3991618,CHEMBL2140408,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973556,CHEMBL5550
17881671,CHEMBL3991618,CHEMBL1230607,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973527,CHEMBL5550
17881672,CHEMBL3991618,CHEMBL1094408,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973617,CHEMBL5550
17881673,CHEMBL3991618,CHEMBL411907,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973473,CHEMBL5550
17881674,CHEMBL3991618,CHEMBL551064,Kd,835.0,nM,=,,,,6.08,Active,,,"{'bei': '14.28', 'le': '0.26', 'lle': '1.41', 'sei': '8.78'}",CHEMBL3991601,2973467,CHEMBL5550
17881675,CHEMBL3991618,CHEMBL3109738,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973446,CHEMBL5550
17881676,CHEMBL3991618,CHEMBL2336325,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973445,CHEMBL5550
17881677,CHEMBL3991618,CHEMBL3545110,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973443,CHEMBL5550
17881678,CHEMBL3991618,CHEMBL3991933,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973622,CHEMBL5550
17881679,CHEMBL3991618,CHEMBL482767,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973457,CHEMBL5550
17881680,CHEMBL3991618,CHEMBL372764,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973458,CHEMBL5550
17881681,CHEMBL3991618,CHEMBL494089,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973579,CHEMBL5550
17881682,CHEMBL3991618,CHEMBL405130,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973514,CHEMBL5550
