activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id
1779862,CHEMBL908308,CHEMBL18861,EC50,2754.23,nM,=,,,,5.56,,,,,CHEMBL1137338,593630,CHEMBL2095198
1779863,CHEMBL908306,CHEMBL18861,EC50,295.12,nM,=,,,,6.53,,,,,CHEMBL1137338,593630,CHEMBL2095198
1779878,CHEMBL908308,CHEMBL387063,EC50,13489.63,nM,=,,,,4.87,,,,,CHEMBL1137338,593678,CHEMBL2095198
1779879,CHEMBL908308,CHEMBL216256,EC50,2290.87,nM,=,,,,5.64,,,,,CHEMBL1137338,593672,CHEMBL2095198
1779880,CHEMBL908308,CHEMBL424909,EC50,2041.74,nM,=,,,,5.69,,,,,CHEMBL1137338,593662,CHEMBL2095198
1779881,CHEMBL908308,CHEMBL320983,EC50,125.89,nM,=,,,,6.90,,,,,CHEMBL1137338,593653,CHEMBL2095198
1779882,CHEMBL908308,CHEMBL384078,EC50,891.25,nM,=,,,,6.05,,,,,CHEMBL1137338,593642,CHEMBL2095198
1779883,CHEMBL908308,CHEMBL11458,EC50,85.11,nM,=,,,,7.07,,,,,CHEMBL1137338,593634,CHEMBL2095198
1779885,CHEMBL908308,CHEMBL2062142,EC50,676.08,nM,=,,,,6.17,,,,,CHEMBL1137338,593632,CHEMBL2095198
1779886,CHEMBL908308,CHEMBL11684,EC50,257.04,nM,=,,,,6.59,,,,,CHEMBL1137338,593631,CHEMBL2095198
1779887,CHEMBL908308,CHEMBL426160,EC50,229.09,nM,=,,,,6.64,,,,,CHEMBL1137338,593614,CHEMBL2095198
1779888,CHEMBL908308,CHEMBL214566,EC50,128.82,nM,=,,,,6.89,,,,,CHEMBL1137338,593611,CHEMBL2095198
1779889,CHEMBL908308,CHEMBL386628,EC50,1288.25,nM,=,,,,5.89,,,,,CHEMBL1137338,593602,CHEMBL2095198
1779890,CHEMBL908308,CHEMBL386228,EC50,102.33,nM,=,,,,6.99,,,,,CHEMBL1137338,593599,CHEMBL2095198
1779891,CHEMBL908308,CHEMBL384576,EC50,128.82,nM,=,,,,6.89,,,,,CHEMBL1137338,593596,CHEMBL2095198
1779892,CHEMBL908308,CHEMBL386843,EC50,1659.59,nM,=,,,,5.78,,,,,CHEMBL1137338,593595,CHEMBL2095198
1779893,CHEMBL908308,CHEMBL214616,EC50,1202.26,nM,=,,,,5.92,,,,,CHEMBL1137338,593590,CHEMBL2095198
1779894,CHEMBL908308,CHEMBL214841,EC50,512.86,nM,=,,,,6.29,,,,,CHEMBL1137338,593585,CHEMBL2095198
1779895,CHEMBL908308,CHEMBL214841,EC50,794.33,nM,=,,,,6.10,,,,,CHEMBL1137338,593583,CHEMBL2095198
1779896,CHEMBL908308,CHEMBL215375,EC50,281.84,nM,=,,,,6.55,,,,,CHEMBL1137338,593579,CHEMBL2095198
1779897,CHEMBL908308,CHEMBL215375,EC50,2951.21,nM,=,,,,5.53,,,,,CHEMBL1137338,593578,CHEMBL2095198
1779898,CHEMBL908308,CHEMBL215375,EC50,489.78,nM,=,,,,6.31,,,,,CHEMBL1137338,593577,CHEMBL2095198
1779899,CHEMBL908308,CHEMBL426334,EC50,35.48,nM,=,,,,7.45,,,,,CHEMBL1137338,593568,CHEMBL2095198
1779900,CHEMBL908308,CHEMBL215681,EC50,891.25,nM,=,,,,6.05,,,,,CHEMBL1137338,593560,CHEMBL2095198
1779901,CHEMBL908308,CHEMBL215681,EC50,2691.53,nM,=,,,,5.57,,,,,CHEMBL1137338,593559,CHEMBL2095198
1779902,CHEMBL908308,CHEMBL217511,EC50,213.8,nM,=,,,,6.67,,,,,CHEMBL1137338,593548,CHEMBL2095198
1779903,CHEMBL908308,CHEMBL2112487,EC50,588.84,nM,=,,,,6.23,,,,,CHEMBL1137338,593547,CHEMBL2095198
1779978,CHEMBL908306,CHEMBL387063,EC50,245.47,nM,=,,,,6.61,,,,,CHEMBL1137338,593678,CHEMBL2095198
1779979,CHEMBL908306,CHEMBL216256,EC50,54.95,nM,=,,,,7.26,,,,,CHEMBL1137338,593672,CHEMBL2095198
1779980,CHEMBL908306,CHEMBL424909,EC50,128.82,nM,=,,,,6.89,,,,,CHEMBL1137338,593662,CHEMBL2095198
1779981,CHEMBL908306,CHEMBL11458,EC50,21.88,nM,=,,,,7.66,,,,,CHEMBL1137338,593634,CHEMBL2095198
1779982,CHEMBL908308,CHEMBL384078,EC50,954.99,nM,=,,,,6.02,,,,,CHEMBL1137338,593687,CHEMBL2095198
1779983,CHEMBL908306,CHEMBL2062142,EC50,102.33,nM,=,,,,6.99,,,,,CHEMBL1137338,593632,CHEMBL2095198
1779984,CHEMBL908306,CHEMBL11684,EC50,34.67,nM,=,,,,7.46,,,,,CHEMBL1137338,593631,CHEMBL2095198
1779985,CHEMBL908306,CHEMBL386843,EC50,331.13,nM,=,,,,6.48,,,,,CHEMBL1137338,593595,CHEMBL2095198
1779986,CHEMBL908306,CHEMBL214841,EC50,28.84,nM,=,,,,7.54,,,,,CHEMBL1137338,593585,CHEMBL2095198
1779987,CHEMBL908306,CHEMBL215375,EC50,19.05,nM,=,,,,7.72,,,,,CHEMBL1137338,593579,CHEMBL2095198
1779988,CHEMBL908306,CHEMBL217511,EC50,0.6761,nM,=,,,,9.17,,,,,CHEMBL1137338,593548,CHEMBL2095198
7925908,CHEMBL1918928,CHEMBL631,IC50,2200.0,nM,=,,,,5.66,,,,"{'bei': '16.57', 'le': '0.31', 'lle': '2.42', 'sei': '9.66'}",CHEMBL1914304,1556679,CHEMBL2095198
7925909,CHEMBL1918928,CHEMBL1914835,IC50,5000.0,nM,>,,,,,,,,,CHEMBL1914304,1556946,CHEMBL2095198
7925910,CHEMBL1918928,CHEMBL1914844,IC50,5000.0,nM,>,,,,,,,,,CHEMBL1914304,1556955,CHEMBL2095198
7925911,CHEMBL1918928,CHEMBL1915364,IC50,5000.0,nM,>,,,,,,,,,CHEMBL1914304,1557541,CHEMBL2095198
