activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id
346521,CHEMBL714115,CHEMBL282365,IC50,270.0,nM,=,,,,6.57,,,,"{'bei': '16.08', 'le': '0.30', 'lle': '3.41', 'sei': '13.12'}",CHEMBL1149093,39911,CHEMBL3004
346522,CHEMBL714751,CHEMBL282365,IC50,94.0,nM,=,,,,7.03,,,,"{'bei': '17.20', 'le': '0.32', 'lle': '3.87', 'sei': '14.03'}",CHEMBL1149093,39911,CHEMBL3004
347805,CHEMBL714115,CHEMBL431503,IC50,820.0,nM,=,,,,6.09,,,,"{'bei': '14.37', 'le': '0.27', 'lle': '2.33', 'sei': '10.63'}",CHEMBL1149093,39941,CHEMBL3004
347807,CHEMBL714751,CHEMBL431503,IC50,608.0,nM,=,,,,6.22,,,,"{'bei': '14.68', 'le': '0.27', 'lle': '2.46', 'sei': '10.85'}",CHEMBL1149093,39941,CHEMBL3004
347810,CHEMBL714115,CHEMBL29743,IC50,80.0,nM,=,,,,7.10,,,,"{'bei': '13.40', 'le': '0.25', 'lle': '2.52', 'sei': '7.61'}",CHEMBL1149093,39903,CHEMBL3004
347812,CHEMBL714751,CHEMBL29743,IC50,13.7,nM,=,,,,7.86,,,,"{'bei': '14.85', 'le': '0.28', 'lle': '3.28', 'sei': '8.44'}",CHEMBL1149093,39903,CHEMBL3004
347815,CHEMBL714115,CHEMBL26150,IC50,166.0,nM,=,,,,6.78,,,,"{'bei': '15.02', 'le': '0.28', 'lle': '3.55', 'sei': '12.72'}",CHEMBL1149093,39924,CHEMBL3004
347817,CHEMBL714751,CHEMBL26150,IC50,12.0,nM,=,,,,7.92,,,,"{'bei': '17.54', 'le': '0.33', 'lle': '4.69', 'sei': '14.86'}",CHEMBL1149093,39924,CHEMBL3004
349140,CHEMBL714115,CHEMBL287181,IC50,2710.0,nM,=,,,,5.57,,,,"{'bei': '12.36', 'le': '0.23', 'lle': '1.86', 'sei': '7.22'}",CHEMBL1149093,39897,CHEMBL3004
349142,CHEMBL714752,CHEMBL287181,IC50,,nM,,,,,,Not Determined,,,,CHEMBL1149093,39897,CHEMBL3004
350460,CHEMBL714115,CHEMBL28584,IC50,367.0,nM,=,,,,6.43,,,,"{'bei': '15.04', 'le': '0.29', 'lle': '2.08', 'sei': '13.39'}",CHEMBL1149093,39899,CHEMBL3004
350462,CHEMBL714751,CHEMBL28584,IC50,167.0,nM,=,,,,6.78,,,,"{'bei': '15.84', 'le': '0.31', 'lle': '2.42', 'sei': '14.10'}",CHEMBL1149093,39899,CHEMBL3004
350465,CHEMBL714115,CHEMBL283253,IC50,265.0,nM,=,,,,6.58,,,,"{'bei': '14.10', 'le': '0.26', 'lle': '2.63', 'sei': '11.09'}",CHEMBL1149093,39925,CHEMBL3004
350467,CHEMBL714751,CHEMBL283253,IC50,27.0,nM,=,,,,7.57,,,,"{'bei': '16.22', 'le': '0.30', 'lle': '3.62', 'sei': '12.76'}",CHEMBL1149093,39925,CHEMBL3004
351880,CHEMBL714115,CHEMBL283693,IC50,672.0,nM,=,,,,6.17,,,,"{'bei': '11.48', 'le': '0.22', 'lle': '2.68', 'sei': '5.95'}",CHEMBL1149093,39908,CHEMBL3004
351882,CHEMBL714751,CHEMBL283693,IC50,107.0,nM,=,,,,6.97,,,,"{'bei': '12.97', 'le': '0.24', 'lle': '3.48', 'sei': '6.72'}",CHEMBL1149093,39908,CHEMBL3004
351885,CHEMBL714115,CHEMBL26779,IC50,88.0,nM,=,,,,7.06,,,,"{'bei': '13.82', 'le': '0.26', 'lle': '4.59', 'sei': '5.18'}",CHEMBL1149093,39920,CHEMBL3004
351886,CHEMBL714751,CHEMBL26779,IC50,11.0,nM,=,,,,7.96,,,,"{'bei': '15.59', 'le': '0.29', 'lle': '5.49', 'sei': '5.84'}",CHEMBL1149093,39920,CHEMBL3004
353300,CHEMBL714115,CHEMBL283438,IC50,183.0,nM,=,,,,6.74,,,,"{'bei': '15.44', 'le': '0.29', 'lle': '3.89', 'sei': '7.39'}",CHEMBL1149093,39937,CHEMBL3004
353302,CHEMBL714751,CHEMBL283438,IC50,65.0,nM,=,,,,7.19,,,,"{'bei': '16.47', 'le': '0.31', 'lle': '4.34', 'sei': '7.89'}",CHEMBL1149093,39937,CHEMBL3004
354886,CHEMBL714115,CHEMBL30052,IC50,147.0,nM,=,,,,6.83,,,,"{'bei': '15.10', 'le': '0.28', 'lle': '3.16', 'sei': '8.51'}",CHEMBL1149093,39906,CHEMBL3004
354888,CHEMBL714751,CHEMBL30052,IC50,231.0,nM,=,,,,6.64,,,,"{'bei': '14.67', 'le': '0.27', 'lle': '2.97', 'sei': '8.26'}",CHEMBL1149093,39906,CHEMBL3004
354891,CHEMBL714115,CHEMBL284676,IC50,172.0,nM,=,,,,6.76,,,,"{'bei': '15.43', 'le': '0.29', 'lle': '3.59', 'sei': '11.41'}",CHEMBL1149093,39926,CHEMBL3004
354893,CHEMBL714751,CHEMBL284676,IC50,63.0,nM,=,,,,7.20,,,,"{'bei': '16.42', 'le': '0.31', 'lle': '4.03', 'sei': '12.14'}",CHEMBL1149093,39926,CHEMBL3004
356344,CHEMBL714115,CHEMBL27415,IC50,130.0,nM,=,,,,6.89,,,,"{'bei': '15.55', 'le': '0.30', 'lle': '3.08', 'sei': '13.75'}",CHEMBL1149093,39918,CHEMBL3004
356346,CHEMBL714751,CHEMBL27415,IC50,41.0,nM,=,,,,7.39,,,,"{'bei': '16.68', 'le': '0.33', 'lle': '3.58', 'sei': '14.75'}",CHEMBL1149093,39918,CHEMBL3004
357730,CHEMBL714115,CHEMBL284024,IC50,118.0,nM,=,,,,6.93,,,,"{'bei': '11.89', 'le': '0.23', 'lle': '3.53', 'sei': '4.72'}",CHEMBL1149093,39907,CHEMBL3004
357732,CHEMBL714751,CHEMBL284024,IC50,19.0,nM,=,,,,7.72,,,,"{'bei': '13.25', 'le': '0.25', 'lle': '4.32', 'sei': '5.26'}",CHEMBL1149093,39907,CHEMBL3004
359104,CHEMBL714115,CHEMBL25867,IC50,133.0,nM,=,,,,6.88,,,,"{'bei': '15.68', 'le': '0.29', 'lle': '3.22', 'sei': '7.54'}",CHEMBL1149093,39942,CHEMBL3004
359106,CHEMBL714751,CHEMBL25867,IC50,51.0,nM,=,,,,7.29,,,,"{'bei': '16.63', 'le': '0.31', 'lle': '3.63', 'sei': '8.00'}",CHEMBL1149093,39942,CHEMBL3004
360479,CHEMBL714115,CHEMBL26678,IC50,62.0,nM,=,,,,7.21,,,,"{'bei': '16.00', 'le': '0.30', 'lle': '4.35', 'sei': '8.98'}",CHEMBL1149093,39902,CHEMBL3004
360481,CHEMBL714751,CHEMBL26678,IC50,24.0,nM,=,,,,7.62,,,,"{'bei': '16.91', 'le': '0.32', 'lle': '4.76', 'sei': '9.49'}",CHEMBL1149093,39902,CHEMBL3004
360484,CHEMBL714115,CHEMBL26039,IC50,138.0,nM,=,,,,6.86,,,,"{'bei': '13.08', 'le': '0.25', 'lle': '3.16', 'sei': '6.43'}",CHEMBL1149093,39930,CHEMBL3004
360486,CHEMBL714751,CHEMBL26039,IC50,78.0,nM,=,,,,7.11,,,,"{'bei': '13.55', 'le': '0.26', 'lle': '3.41', 'sei': '6.67'}",CHEMBL1149093,39930,CHEMBL3004
360489,CHEMBL714115,CHEMBL418382,IC50,90.0,nM,=,,,,7.05,,,,"{'bei': '13.00', 'le': '0.25', 'lle': '3.40', 'sei': '11.26'}",CHEMBL1149093,39912,CHEMBL3004
360491,CHEMBL714751,CHEMBL418382,IC50,17.0,nM,=,,,,7.77,,,,"{'bei': '14.33', 'le': '0.28', 'lle': '4.12', 'sei': '12.42'}",CHEMBL1149093,39912,CHEMBL3004
361620,CHEMBL714115,CHEMBL28629,IC50,71.0,nM,=,,,,7.15,,,,"{'bei': '14.48', 'le': '0.27', 'lle': '4.15', 'sei': '11.43'}",CHEMBL1149093,39916,CHEMBL3004
361622,CHEMBL714751,CHEMBL28629,IC50,10.0,nM,=,,,,8.00,,,,"{'bei': '16.21', 'le': '0.30', 'lle': '5.00', 'sei': '12.79'}",CHEMBL1149093,39916,CHEMBL3004
361628,CHEMBL714115,CHEMBL25903,IC50,110.0,nM,=,,,,6.96,,,,"{'bei': '15.41', 'le': '0.29', 'lle': '4.70', 'sei': '7.47'}",CHEMBL1149093,39921,CHEMBL3004
361629,CHEMBL714751,CHEMBL25903,IC50,12.0,nM,=,,,,7.92,,,,"{'bei': '17.54', 'le': '0.33', 'lle': '5.66', 'sei': '8.50'}",CHEMBL1149093,39921,CHEMBL3004
363168,CHEMBL714115,CHEMBL439727,IC50,230.0,nM,=,,,,6.64,,,,"{'bei': '12.08', 'le': '0.23', 'lle': '3.94', 'sei': '7.16'}",CHEMBL1149093,39929,CHEMBL3004
363170,CHEMBL714751,CHEMBL439727,IC50,29.0,nM,=,,,,7.54,,,,"{'bei': '13.71', 'le': '0.26', 'lle': '4.84', 'sei': '8.13'}",CHEMBL1149093,39929,CHEMBL3004
363176,CHEMBL714115,CHEMBL281326,IC50,106.0,nM,=,,,,6.97,,,,"{'bei': '13.55', 'le': '0.25', 'lle': '2.80', 'sei': '9.30'}",CHEMBL1149093,39917,CHEMBL3004
363178,CHEMBL714751,CHEMBL281326,IC50,15.0,nM,=,,,,7.82,,,,"{'bei': '15.20', 'le': '0.28', 'lle': '3.65', 'sei': '10.43'}",CHEMBL1149093,39917,CHEMBL3004
364751,CHEMBL714115,CHEMBL25731,IC50,115.0,nM,=,,,,6.94,,,,"{'bei': '15.86', 'le': '0.30', 'lle': '3.74', 'sei': '11.17'}",CHEMBL1149093,39923,CHEMBL3004
364753,CHEMBL714751,CHEMBL25731,IC50,28.0,nM,=,,,,7.55,,,,"{'bei': '17.26', 'le': '0.32', 'lle': '4.35', 'sei': '12.16'}",CHEMBL1149093,39923,CHEMBL3004
366215,CHEMBL714115,CHEMBL27536,IC50,122.0,nM,=,,,,6.91,,,,"{'bei': '13.60', 'le': '0.26', 'lle': '3.58', 'sei': '6.49'}",CHEMBL1149093,39901,CHEMBL3004
366217,CHEMBL714751,CHEMBL27536,IC50,45.0,nM,=,,,,7.35,,,,"{'bei': '14.45', 'le': '0.27', 'lle': '4.02', 'sei': '6.89'}",CHEMBL1149093,39901,CHEMBL3004
367657,CHEMBL714115,CHEMBL27007,IC50,33.0,nM,=,,,,7.48,,,,"{'bei': '17.71', 'le': '0.33', 'lle': '4.01', 'sei': '14.94'}",CHEMBL1149093,39915,CHEMBL3004
367659,CHEMBL714751,CHEMBL27007,IC50,21.0,nM,=,,,,7.68,,,,"{'bei': '18.17', 'le': '0.34', 'lle': '4.21', 'sei': '15.33'}",CHEMBL1149093,39915,CHEMBL3004
368983,CHEMBL714115,CHEMBL283255,IC50,270.0,nM,=,,,,6.57,,,,"{'bei': '12.45', 'le': '0.23', 'lle': '2.80', 'sei': '7.05'}",CHEMBL1149093,39900,CHEMBL3004
368985,CHEMBL714751,CHEMBL283255,IC50,20.0,nM,=,,,,7.70,,,,"{'bei': '14.59', 'le': '0.27', 'lle': '3.93', 'sei': '8.26'}",CHEMBL1149093,39900,CHEMBL3004
370425,CHEMBL714115,CHEMBL26369,IC50,1235.0,nM,=,,,,5.91,,,,"{'bei': '14.50', 'le': '0.27', 'lle': '1.85', 'sei': '12.30'}",CHEMBL1149093,39896,CHEMBL3004
370427,CHEMBL714751,CHEMBL26369,IC50,632.0,nM,=,,,,6.20,,,,"{'bei': '15.21', 'le': '0.28', 'lle': '2.14', 'sei': '12.90'}",CHEMBL1149093,39896,CHEMBL3004
371814,CHEMBL714115,CHEMBL28168,IC50,1255.0,nM,=,,,,5.90,,,,"{'bei': '13.19', 'le': '0.24', 'lle': '2.56', 'sei': '7.99'}",CHEMBL1149093,39909,CHEMBL3004
371815,CHEMBL714751,CHEMBL28168,IC50,190.0,nM,=,,,,6.72,,,,"{'bei': '15.02', 'le': '0.28', 'lle': '3.38', 'sei': '9.10'}",CHEMBL1149093,39909,CHEMBL3004
374711,CHEMBL714115,CHEMBL25905,IC50,244.0,nM,=,,,,6.61,,,,"{'bei': '13.58', 'le': '0.27', 'lle': '2.65', 'sei': '11.15'}",CHEMBL1149093,39913,CHEMBL3004
374713,CHEMBL714751,CHEMBL25905,IC50,13.0,nM,=,,,,7.89,,,,"{'bei': '16.19', 'le': '0.32', 'lle': '3.93', 'sei': '13.30'}",CHEMBL1149093,39913,CHEMBL3004
376086,CHEMBL714115,CHEMBL281284,IC50,3150.0,nM,=,,,,5.50,,,,"{'bei': '12.99', 'le': '0.24', 'lle': '1.74', 'sei': '9.60'}",CHEMBL1149093,39933,CHEMBL3004
376088,CHEMBL714752,CHEMBL281284,IC50,,nM,,,,,,Not Determined,,,,CHEMBL1149093,39933,CHEMBL3004
376091,CHEMBL714115,CHEMBL29631,IC50,621.0,nM,=,,,,6.21,,,,"{'bei': '11.72', 'le': '0.22', 'lle': '1.63', 'sei': '6.66'}",CHEMBL1149093,39904,CHEMBL3004
376093,CHEMBL714751,CHEMBL29631,IC50,26.5,nM,=,,,,7.58,,,,"{'bei': '14.31', 'le': '0.27', 'lle': '3.00', 'sei': '8.13'}",CHEMBL1149093,39904,CHEMBL3004
377430,CHEMBL714115,CHEMBL26081,IC50,545.0,nM,=,,,,6.26,,,,"{'bei': '12.93', 'le': '0.24', 'lle': '1.59', 'sei': '12.51'}",CHEMBL1149093,39927,CHEMBL3004
377432,CHEMBL714751,CHEMBL26081,IC50,48.0,nM,=,,,,7.32,,,,"{'bei': '15.10', 'le': '0.28', 'lle': '2.65', 'sei': '14.61'}",CHEMBL1149093,39927,CHEMBL3004
380270,CHEMBL714115,CHEMBL430925,IC50,277.0,nM,=,,,,6.56,,,,"{'bei': '15.67', 'le': '0.29', 'lle': '2.98', 'sei': '9.13'}",CHEMBL1149093,39938,CHEMBL3004
380272,CHEMBL714751,CHEMBL430925,IC50,169.0,nM,=,,,,6.77,,,,"{'bei': '16.18', 'le': '0.30', 'lle': '3.19', 'sei': '9.43'}",CHEMBL1149093,39938,CHEMBL3004
381687,CHEMBL714115,CHEMBL27128,IC50,235.0,nM,=,,,,6.63,,,,"{'bei': '12.59', 'le': '0.24', 'lle': '3.14', 'sei': '7.76'}",CHEMBL1149093,39939,CHEMBL3004
381689,CHEMBL714751,CHEMBL27128,IC50,542.0,nM,=,,,,6.27,,,,"{'bei': '11.90', 'le': '0.23', 'lle': '2.78', 'sei': '7.33'}",CHEMBL1149093,39939,CHEMBL3004
383243,CHEMBL714115,CHEMBL286948,IC50,355.0,nM,=,,,,6.45,,,,"{'bei': '14.88', 'le': '0.28', 'lle': '3.42', 'sei': '8.73'}",CHEMBL1149093,39910,CHEMBL3004
383244,CHEMBL714751,CHEMBL286948,IC50,45.0,nM,=,,,,7.35,,,,"{'bei': '16.95', 'le': '0.31', 'lle': '4.32', 'sei': '9.95'}",CHEMBL1149093,39910,CHEMBL3004
383247,CHEMBL714115,CHEMBL281496,IC50,97.0,nM,=,,,,7.01,,,,"{'bei': '12.74', 'le': '0.24', 'lle': '4.92', 'sei': '6.64'}",CHEMBL1149093,39919,CHEMBL3004
383248,CHEMBL714751,CHEMBL281496,IC50,10.0,nM,=,,,,8.00,,,,"{'bei': '14.53', 'le': '0.27', 'lle': '5.91', 'sei': '7.57'}",CHEMBL1149093,39919,CHEMBL3004
384515,CHEMBL714115,CHEMBL282156,IC50,183.0,nM,=,,,,6.74,,,,"{'bei': '15.37', 'le': '0.29', 'lle': '3.08', 'sei': '7.39'}",CHEMBL1149093,39935,CHEMBL3004
384517,CHEMBL714751,CHEMBL282156,IC50,59.0,nM,=,,,,7.23,,,,"{'bei': '16.49', 'le': '0.31', 'lle': '3.57', 'sei': '7.93'}",CHEMBL1149093,39935,CHEMBL3004
384520,CHEMBL714115,CHEMBL281743,IC50,3450.0,nM,=,,,,5.46,,,,"{'bei': '11.66', 'le': '0.22', 'lle': '1.84', 'sei': '5.44'}",CHEMBL1149093,39932,CHEMBL3004
384522,CHEMBL714752,CHEMBL281743,IC50,,nM,,,,,,Not Determined,,,,CHEMBL1149093,39932,CHEMBL3004
384525,CHEMBL714115,CHEMBL27191,IC50,78.0,nM,=,,,,7.11,,,,"{'bei': '15.17', 'le': '0.29', 'lle': '3.44', 'sei': '7.08'}",CHEMBL1149093,39931,CHEMBL3004
384527,CHEMBL714751,CHEMBL27191,IC50,156.0,nM,=,,,,6.81,,,,"{'bei': '14.53', 'le': '0.27', 'lle': '3.14', 'sei': '6.78'}",CHEMBL1149093,39931,CHEMBL3004
385915,CHEMBL714115,CHEMBL287400,IC50,223.0,nM,=,,,,6.65,,,,"{'bei': '14.29', 'le': '0.27', 'lle': '4.08', 'sei': '7.14'}",CHEMBL1149093,39922,CHEMBL3004
385916,CHEMBL714751,CHEMBL287400,IC50,67.0,nM,=,,,,7.17,,,,"{'bei': '15.41', 'le': '0.29', 'lle': '4.60', 'sei': '7.70'}",CHEMBL1149093,39922,CHEMBL3004
389119,CHEMBL714115,CHEMBL286963,IC50,3440.0,nM,=,,,,5.46,,,,"{'bei': '12.52', 'le': '0.23', 'lle': '2.61', 'sei': '5.99'}",CHEMBL1149093,39898,CHEMBL3004
389121,CHEMBL714752,CHEMBL286963,IC50,,nM,,,,,,Not Determined,,,,CHEMBL1149093,39898,CHEMBL3004
389124,CHEMBL714115,CHEMBL281235,IC50,650.0,nM,=,,,,6.19,,,,"{'bei': '12.05', 'le': '0.22', 'lle': '1.84', 'sei': '6.87'}",CHEMBL1149093,39936,CHEMBL3004
389126,CHEMBL714751,CHEMBL281235,IC50,708.0,nM,=,,,,6.15,,,,"{'bei': '11.98', 'le': '0.22', 'lle': '1.80', 'sei': '6.83'}",CHEMBL1149093,39936,CHEMBL3004
389129,CHEMBL714115,CHEMBL430724,IC50,44.0,nM,=,,,,7.36,,,,"{'bei': '18.01', 'le': '0.33', 'lle': '4.20', 'sei': '14.69'}",CHEMBL1149093,39928,CHEMBL3004
389131,CHEMBL714751,CHEMBL430724,IC50,24.0,nM,=,,,,7.62,,,,"{'bei': '18.65', 'le': '0.35', 'lle': '4.46', 'sei': '15.22'}",CHEMBL1149093,39928,CHEMBL3004
390456,CHEMBL714115,CHEMBL25972,IC50,1900.0,nM,=,,,,5.72,,,,"{'bei': '14.01', 'le': '0.26', 'lle': '2.38', 'sei': '7.72'}",CHEMBL1149093,39934,CHEMBL3004
390458,CHEMBL714751,CHEMBL25972,IC50,708.0,nM,=,,,,6.15,,,,"{'bei': '15.06', 'le': '0.28', 'lle': '2.81', 'sei': '8.30'}",CHEMBL1149093,39934,CHEMBL3004
390461,CHEMBL714115,CHEMBL285343,IC50,222.0,nM,=,,,,6.65,,,,"{'bei': '12.26', 'le': '0.23', 'lle': '1.27', 'sei': '8.28'}",CHEMBL1149093,39905,CHEMBL3004
390463,CHEMBL714751,CHEMBL285343,IC50,40.9,nM,=,,,,7.39,,,,"{'bei': '13.62', 'le': '0.25', 'lle': '2.01', 'sei': '9.20'}",CHEMBL1149093,39905,CHEMBL3004
1105122,CHEMBL714116,CHEMBL282611,IC50,6300.0,nM,=,,,,5.20,,,,"{'bei': '16.39', 'le': '0.30', 'lle': '1.91', 'sei': '7.82'}",CHEMBL1149092,38243,CHEMBL3004
1105124,CHEMBL714116,CHEMBL27171,IC50,523.0,nM,=,,,,6.28,,,,"{'bei': '14.56', 'le': '0.27', 'lle': '3.37', 'sei': '6.03'}",CHEMBL1149092,38223,CHEMBL3004
1105126,CHEMBL714116,CHEMBL285576,IC50,650.0,nM,=,,,,6.19,,,,"{'bei': '13.95', 'le': '0.26', 'lle': '2.70', 'sei': '8.13'}",CHEMBL1149092,38218,CHEMBL3004
1107594,CHEMBL714116,CHEMBL27634,IC50,9000.0,nM,=,,,,5.05,,,,"{'bei': '15.22', 'le': '0.28', 'lle': '1.73', 'sei': '8.74'}",CHEMBL1149092,38242,CHEMBL3004
1107596,CHEMBL714116,CHEMBL26707,IC50,7350.0,nM,=,,,,5.13,,,,"{'bei': '12.82', 'le': '0.23', 'lle': '1.74', 'sei': '8.42'}",CHEMBL1149092,38211,CHEMBL3004
1107598,CHEMBL714116,CHEMBL26530,IC50,50000.0,nM,>,,,,,,,,,CHEMBL1149092,38239,CHEMBL3004
1107600,CHEMBL714116,CHEMBL26485,IC50,61.0,nM,=,,,,7.21,,,,"{'bei': '13.57', 'le': '0.25', 'lle': '3.47', 'sei': '9.11'}",CHEMBL1149092,38213,CHEMBL3004
1108709,CHEMBL714116,CHEMBL27517,IC50,955.0,nM,=,,,,6.02,,,,"{'bei': '14.30', 'le': '0.27', 'lle': '2.36', 'sei': '9.87'}",CHEMBL1149092,38228,CHEMBL3004
1108711,CHEMBL714116,CHEMBL281252,IC50,910.0,nM,=,,,,6.04,,,,"{'bei': '14.40', 'le': '0.27', 'lle': '3.12', 'sei': '9.51'}",CHEMBL1149092,38220,CHEMBL3004
1111103,CHEMBL714116,CHEMBL27172,IC50,410.0,nM,=,,,,6.39,,,,"{'bei': '14.80', 'le': '0.27', 'lle': '3.48', 'sei': '6.13'}",CHEMBL1149092,38224,CHEMBL3004
1112203,CHEMBL714116,CHEMBL281938,IC50,3900.0,nM,=,,,,5.41,,,,"{'bei': '14.66', 'le': '0.30', 'lle': '0.43', 'sei': '9.92'}",CHEMBL1149092,38208,CHEMBL3004
1113358,CHEMBL714116,CHEMBL27841,IC50,6350.0,nM,=,,,,5.20,,,,"{'bei': '13.95', 'le': '0.25', 'lle': '2.09', 'sei': '7.45'}",CHEMBL1149092,38241,CHEMBL3004
1113360,CHEMBL714116,CHEMBL285830,IC50,6650.0,nM,=,,,,5.18,,,,"{'bei': '11.86', 'le': '0.23', 'lle': '2.89', 'sei': '5.44'}",CHEMBL1149092,38230,CHEMBL3004
1114678,CHEMBL714116,CHEMBL27497,IC50,715.0,nM,=,,,,6.15,,,,"{'bei': '13.29', 'le': '0.24', 'lle': '1.48', 'sei': '10.08'}",CHEMBL1149092,38236,CHEMBL3004
1114680,CHEMBL714116,CHEMBL27102,IC50,43.0,nM,=,,,,7.37,,,,"{'bei': '12.47', 'le': '0.23', 'lle': '3.01', 'sei': '8.69'}",CHEMBL1149092,38214,CHEMBL3004
1115774,CHEMBL714116,CHEMBL28061,IC50,920.0,nM,=,,,,6.04,,,,"{'bei': '14.34', 'le': '0.27', 'lle': '2.38', 'sei': '9.90'}",CHEMBL1149092,38227,CHEMBL3004
