activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id
3280878,CHEMBL1110141,CHEMBL1097861,Vmax,1.0,microM/s,=,,,,,,,,,CHEMBL1158533,910006,CHEMBL4051
3280880,CHEMBL1110141,CHEMBL1098499,Vmax,6.1,microM/s,=,,,,,,,,,CHEMBL1158533,910007,CHEMBL4051
3280882,CHEMBL1110141,CHEMBL1096523,Vmax,7.26,microM/s,=,,,,,,,,,CHEMBL1158533,910084,CHEMBL4051
3280884,CHEMBL1110141,CHEMBL1098233,Vmax,2.4,microM/s,=,,,,,,,,,CHEMBL1158533,910085,CHEMBL4051
10854956,CHEMBL2020631,CHEMBL2018574,Vmax,300.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636425,CHEMBL4051
10854957,CHEMBL2020631,CHEMBL1584217,Vmax,114.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636426,CHEMBL4051
10854958,CHEMBL2020631,CHEMBL2018575,Vmax,172.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636427,CHEMBL4051
10854959,CHEMBL2020631,CHEMBL2018577,Vmax,151.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636429,CHEMBL4051
10854960,CHEMBL2020631,CHEMBL2018578,Vmax,176.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636430,CHEMBL4051
10854961,CHEMBL2020631,CHEMBL2018580,Vmax,108.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636432,CHEMBL4051
10854962,CHEMBL2020631,CHEMBL2018581,Vmax,380.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636433,CHEMBL4051
10854963,CHEMBL2020631,CHEMBL2018582,Vmax,174.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636434,CHEMBL4051
10854964,CHEMBL2020631,CHEMBL2018583,Vmax,88.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636435,CHEMBL4051
10854965,CHEMBL2020631,CHEMBL2018584,Vmax,111.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636436,CHEMBL4051
10854966,CHEMBL2020631,CHEMBL2018589,Vmax,134.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636444,CHEMBL4051
10854967,CHEMBL2020631,CHEMBL2018590,Vmax,112.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636445,CHEMBL4051
10854968,CHEMBL2020631,CHEMBL2018592,Vmax,140.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636447,CHEMBL4051
10854969,CHEMBL2020631,CHEMBL2018593,Vmax,61.0,microM/s,=,,,,,,,,,CHEMBL2016518,1636448,CHEMBL4051
10990529,CHEMBL2073574,CHEMBL2069570,Vmax,152.0,umol,=,,,,,,,,,CHEMBL2069261,1661359,CHEMBL4051
10990530,CHEMBL2073574,CHEMBL2069571,Vmax,183.0,umol,=,,,,,,,,,CHEMBL2069261,1661360,CHEMBL4051
10990531,CHEMBL2073574,CHEMBL2069572,Vmax,146.0,umol,=,,,,,,,,,CHEMBL2069261,1661361,CHEMBL4051
10990532,CHEMBL2073574,CHEMBL2069648,Vmax,287.0,umol,=,,,,,,,,,CHEMBL2069261,1661459,CHEMBL4051
10990533,CHEMBL2073574,CHEMBL2069649,Vmax,260.0,umol,=,,,,,,,,,CHEMBL2069261,1661460,CHEMBL4051
14979710,CHEMBL3383567,CHEMBL262627,Vmax,97.97,microM/s,=,,,,,,,,,CHEMBL3352347,2264815,CHEMBL4051
14979712,CHEMBL3383567,CHEMBL521671,Vmax,,,,,,,,Not Active,,,,CHEMBL3352347,2264821,CHEMBL4051
14979714,CHEMBL3383567,CHEMBL3358690,Vmax,,,,,,,,Not Active,,,,CHEMBL3352347,2264816,CHEMBL4051
14979716,CHEMBL3383567,CHEMBL3358691,Vmax,84.46,microM/s,=,,,,,,,,,CHEMBL3352347,2264817,CHEMBL4051
14979718,CHEMBL3383567,CHEMBL3358692,Vmax,65.0,microM/s,=,,,,,,,,,CHEMBL3352347,2264818,CHEMBL4051
14981157,CHEMBL3383567,CHEMBL3358693,Vmax,,,,,,,,Not Active,,,,CHEMBL3352347,2264819,CHEMBL4051
14981159,CHEMBL3383567,CHEMBL3358694,Vmax,35.46,microM/s,=,,,,,,,,,CHEMBL3352347,2264820,CHEMBL4051
15008275,CHEMBL3368025,CHEMBL3323418,Vmax,243.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265824,CHEMBL4051
15008276,CHEMBL3368025,CHEMBL3323417,Vmax,291.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265823,CHEMBL4051
15008277,CHEMBL3368025,CHEMBL3323416,Vmax,280.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265822,CHEMBL4051
15008278,CHEMBL3368025,CHEMBL3323415,Vmax,198.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265821,CHEMBL4051
15008279,CHEMBL3368025,CHEMBL3323414,Vmax,485.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265820,CHEMBL4051
15008280,CHEMBL3368025,CHEMBL3323413,Vmax,336.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265819,CHEMBL4051
15008281,CHEMBL3368025,CHEMBL3323412,Vmax,509.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265818,CHEMBL4051
15008282,CHEMBL3368025,CHEMBL3323411,Vmax,366.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265817,CHEMBL4051
15008283,CHEMBL3368025,CHEMBL3323410,Vmax,467.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265816,CHEMBL4051
15008284,CHEMBL3368025,CHEMBL3323409,Vmax,481.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265815,CHEMBL4051
15008285,CHEMBL3368025,CHEMBL3323408,Vmax,286.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265814,CHEMBL4051
15008286,CHEMBL3368025,CHEMBL3323407,Vmax,717.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265813,CHEMBL4051
15008287,CHEMBL3368025,CHEMBL3323406,Vmax,247.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265812,CHEMBL4051
15008288,CHEMBL3368025,CHEMBL3323405,Vmax,512.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265811,CHEMBL4051
15008289,CHEMBL3368025,CHEMBL3323404,Vmax,592.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265810,CHEMBL4051
15008290,CHEMBL3368025,CHEMBL3323403,Vmax,505.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265809,CHEMBL4051
15008291,CHEMBL3368025,CHEMBL3323402,Vmax,678.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265808,CHEMBL4051
15008292,CHEMBL3368025,CHEMBL3323401,Vmax,447.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265807,CHEMBL4051
15008293,CHEMBL3368025,CHEMBL3323400,Vmax,329.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265806,CHEMBL4051
15008294,CHEMBL3368025,CHEMBL3323399,Vmax,473.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265805,CHEMBL4051
15008295,CHEMBL3368025,CHEMBL495336,Vmax,336.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265804,CHEMBL4051
15008296,CHEMBL3368025,CHEMBL3323398,Vmax,351.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265803,CHEMBL4051
15008319,CHEMBL3368025,CHEMBL260775,Vmax,475.0,microM/s,=,,,,,,,,,CHEMBL3352726,2265825,CHEMBL4051
19098834,CHEMBL4368067,CHEMBL4444352,Vmax,140.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186144,CHEMBL4051
19098835,CHEMBL4368067,CHEMBL4444246,Vmax,102.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186143,CHEMBL4051
19098836,CHEMBL4368067,CHEMBL4554422,Vmax,288.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186142,CHEMBL4051
19098837,CHEMBL4368067,CHEMBL1403454,Vmax,281.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186141,CHEMBL4051
19098838,CHEMBL4368067,CHEMBL1583913,Vmax,223.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186140,CHEMBL4051
19098839,CHEMBL4368067,CHEMBL2018574,Vmax,300.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186133,CHEMBL4051
19098854,CHEMBL4368069,CHEMBL2018574,Vmax,306.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186133,CHEMBL4051
19098855,CHEMBL4368069,CHEMBL1583913,Vmax,250.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186140,CHEMBL4051
19098856,CHEMBL4368069,CHEMBL1403454,Vmax,297.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186141,CHEMBL4051
19098857,CHEMBL4368069,CHEMBL4554422,Vmax,289.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186142,CHEMBL4051
19098858,CHEMBL4368069,CHEMBL4444246,Vmax,72.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186143,CHEMBL4051
19098859,CHEMBL4368069,CHEMBL4444352,Vmax,195.0,microM/s,=,,,,,,,,,CHEMBL4364316,3186144,CHEMBL4051
22908664,CHEMBL4733684,CHEMBL4777596,Vmax,54.0,%,=,,,,,,,,,CHEMBL4732073,3556666,CHEMBL4051
22908665,CHEMBL4733684,CHEMBL4787844,Vmax,101.0,%,=,,,,,,,,,CHEMBL4732073,3556667,CHEMBL4051
22908666,CHEMBL4733684,CHEMBL4792210,Vmax,111.0,%,=,,,,,,,,,CHEMBL4732073,3556668,CHEMBL4051
22908667,CHEMBL4733684,CHEMBL4757713,Vmax,79.0,%,=,,,,,,,,,CHEMBL4732073,3556669,CHEMBL4051
22908668,CHEMBL4733684,CHEMBL4795066,Vmax,97.0,%,=,,,,,,,,,CHEMBL4732073,3556670,CHEMBL4051
22908669,CHEMBL4733684,CHEMBL4791693,Vmax,61.0,%,=,,,,,,,,,CHEMBL4732073,3556671,CHEMBL4051
22908670,CHEMBL4733684,CHEMBL4747296,Vmax,63.0,%,=,,,,,,,,,CHEMBL4732073,3556672,CHEMBL4051
22908671,CHEMBL4733684,CHEMBL4776929,Vmax,80.0,%,=,,,,,,,,,CHEMBL4732073,3556673,CHEMBL4051
22908672,CHEMBL4733684,CHEMBL4762754,Vmax,58.0,%,=,,,,,,,,,CHEMBL4732073,3556674,CHEMBL4051
22908673,CHEMBL4733684,CHEMBL4786086,Vmax,120.0,%,=,,,,,,,,,CHEMBL4732073,3556675,CHEMBL4051
22908674,CHEMBL4733684,CHEMBL4794525,Vmax,100.0,%,=,,,,,,,,,CHEMBL4732073,3556676,CHEMBL4051
22908675,CHEMBL4733684,CHEMBL4798358,Vmax,63.0,%,=,,,,,,,,,CHEMBL4732073,3556677,CHEMBL4051
22908676,CHEMBL4733684,CHEMBL4790812,Vmax,63.0,%,=,,,,,,,,,CHEMBL4732073,3556678,CHEMBL4051
22908677,CHEMBL4733684,CHEMBL4789120,Vmax,121.0,%,=,,,,,,,,,CHEMBL4732073,3556679,CHEMBL4051
22908678,CHEMBL4733684,CHEMBL4793181,Vmax,134.0,%,=,,,,,,,,,CHEMBL4732073,3556680,CHEMBL4051
22908679,CHEMBL4733684,CHEMBL4761075,Vmax,7.0,%,=,,,,,,,,,CHEMBL4732073,3556681,CHEMBL4051
22908680,CHEMBL4733684,CHEMBL4782827,Vmax,100.0,%,=,,,,,,,,,CHEMBL4732073,3556682,CHEMBL4051
22908681,CHEMBL4733684,CHEMBL4744518,Vmax,94.0,%,=,,,,,,,,,CHEMBL4732073,3556683,CHEMBL4051
22908682,CHEMBL4733684,CHEMBL4752473,Vmax,97.0,%,=,,,,,,,,,CHEMBL4732073,3556684,CHEMBL4051
22908683,CHEMBL4733684,CHEMBL4789552,Vmax,100.0,%,=,,,,,,,,,CHEMBL4732073,3556686,CHEMBL4051
22908684,CHEMBL4733684,CHEMBL4743560,Vmax,4.0,%,=,,,,,,,,,CHEMBL4732073,3556687,CHEMBL4051
22908685,CHEMBL4733684,CHEMBL4784498,Vmax,17.0,%,=,,,,,,,,,CHEMBL4732073,3556688,CHEMBL4051
22908686,CHEMBL4733684,CHEMBL4763733,Vmax,67.0,%,=,,,,,,,,,CHEMBL4732073,3556689,CHEMBL4051
22908687,CHEMBL4733684,CHEMBL4749777,Vmax,107.0,%,=,,,,,,,,,CHEMBL4732073,3556690,CHEMBL4051
22908688,CHEMBL4733684,CHEMBL4743904,Vmax,56.0,%,=,,,,,,,,,CHEMBL4732073,3556691,CHEMBL4051
22908689,CHEMBL4733684,CHEMBL4791544,Vmax,12.0,%,=,,,,,,,,,CHEMBL4732073,3556693,CHEMBL4051
22908690,CHEMBL4733684,CHEMBL4789999,Vmax,100.0,%,=,,,,,,,,,CHEMBL4732073,3556697,CHEMBL4051
22908691,CHEMBL4733684,CHEMBL4787205,Vmax,92.0,%,=,,,,,,,,,CHEMBL4732073,3556698,CHEMBL4051
22908692,CHEMBL4733684,CHEMBL4761703,Vmax,89.0,%,=,,,,,,,,,CHEMBL4732073,3556699,CHEMBL4051
22908693,CHEMBL4733684,CHEMBL4754897,Vmax,100.0,%,=,,,,,,,,,CHEMBL4732073,3556700,CHEMBL4051
24995064,CHEMBL5231451,CHEMBL2018574,Vmax,300.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909027,CHEMBL4051
24995065,CHEMBL5231451,CHEMBL1583913,Vmax,223.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909028,CHEMBL4051
24995066,CHEMBL5231451,CHEMBL1403454,Vmax,281.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909029,CHEMBL4051
24995067,CHEMBL5231451,CHEMBL4444246,Vmax,102.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909030,CHEMBL4051
24995068,CHEMBL5231451,CHEMBL4444352,Vmax,140.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909031,CHEMBL4051
24995074,CHEMBL5231453,CHEMBL2018574,Vmax,306.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909027,CHEMBL4051
24995075,CHEMBL5231453,CHEMBL1583913,Vmax,250.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909028,CHEMBL4051
24995076,CHEMBL5231453,CHEMBL1403454,Vmax,297.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909029,CHEMBL4051
24995077,CHEMBL5231453,CHEMBL4444246,Vmax,72.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909030,CHEMBL4051
24995078,CHEMBL5231453,CHEMBL4444352,Vmax,195.0,microM/s,=,,,,,,,,,CHEMBL5230114,3909031,CHEMBL4051
25601585,CHEMBL5358804,CHEMBL4086433,Vmax,90.0,%,=,,,,,,,,,CHEMBL5356990,3986608,CHEMBL4051
25601586,CHEMBL5358804,CHEMBL4100901,Vmax,93.0,%,=,,,,,,,,,CHEMBL5356990,3986613,CHEMBL4051
25601587,CHEMBL5358804,CHEMBL5412406,Vmax,89.0,%,=,,,,,,,,,CHEMBL5356990,3986615,CHEMBL4051
25601588,CHEMBL5358804,CHEMBL1449253,Vmax,86.0,%,=,,,,,,,,,CHEMBL5356990,3986616,CHEMBL4051
25601589,CHEMBL5358804,CHEMBL4637667,Vmax,93.0,%,=,,,,,,,,,CHEMBL5356990,3986617,CHEMBL4051
25601590,CHEMBL5358804,CHEMBL5407009,Vmax,91.0,%,=,,,,,,,,,CHEMBL5356990,3986618,CHEMBL4051
25601591,CHEMBL5358804,CHEMBL5425079,Vmax,93.0,%,=,,,,,,,,,CHEMBL5356990,3986619,CHEMBL4051
25601592,CHEMBL5358804,CHEMBL5417364,Vmax,94.0,%,=,,,,,,,,,CHEMBL5356990,3986620,CHEMBL4051
25601593,CHEMBL5358804,CHEMBL4089490,Vmax,97.0,%,=,,,,,,,,,CHEMBL5356990,3986621,CHEMBL4051
25601594,CHEMBL5358804,CHEMBL5413245,Vmax,49.0,%,=,,,,,,,,,CHEMBL5356990,3986622,CHEMBL4051
25601595,CHEMBL5358804,CHEMBL5425003,Vmax,65.0,%,=,,,,,,,,,CHEMBL5356990,3986623,CHEMBL4051
25601596,CHEMBL5358804,CHEMBL2010601,Vmax,39.0,%,=,,,,,,,,,CHEMBL5356990,3986624,CHEMBL4051
