activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id
13205668,CHEMBL2363735,CHEMBL255863,IC50,84594.14,nM,=,,,,4.07,,,,,CHEMBL1201861,1878347,CHEMBL1075391
13205669,CHEMBL2363735,CHEMBL3349342,IC50,164525.24,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878370,CHEMBL1075391
13205670,CHEMBL2363735,CHEMBL105442,IC50,24272.94,nM,=,,,,4.62,,,,,CHEMBL1201861,1878442,CHEMBL1075391
13205671,CHEMBL2363735,CHEMBL1201182,IC50,320.37,nM,=,,,,6.49,,,,,CHEMBL1201861,1878381,CHEMBL1075391
13205672,CHEMBL2363735,CHEMBL521686,IC50,78678.11,nM,=,,,,4.10,,,,,CHEMBL1201861,1878414,CHEMBL1075391
13205673,CHEMBL2363735,CHEMBL506871,IC50,138388.23,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878402,CHEMBL1075391
13205674,CHEMBL2363735,CHEMBL288441,IC50,4233.33,nM,=,,,,5.37,,,,,CHEMBL1201861,1878432,CHEMBL1075391
13205675,CHEMBL2363735,CHEMBL848,IC50,29697.41,nM,=,,,,4.53,,,,,CHEMBL1201861,1878477,CHEMBL1075391
13205676,CHEMBL2363735,CHEMBL1289926,IC50,3939.11,nM,=,,,,5.41,,,,,CHEMBL1201861,1878411,CHEMBL1075391
13205677,CHEMBL2363735,CHEMBL2041933,IC50,260.64,nM,=,,,,6.58,,,,,CHEMBL1201861,1878417,CHEMBL1075391
13205678,CHEMBL2363735,CHEMBL176544,IC50,5722.0,nM,=,,,,5.24,,,,,CHEMBL1201861,1878466,CHEMBL1075391
13205679,CHEMBL2363735,CHEMBL603469,IC50,12506.61,nM,=,,,,4.90,,,,,CHEMBL1201861,1878438,CHEMBL1075391
13205680,CHEMBL2363735,CHEMBL102714,IC50,823929.53,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878374,CHEMBL1075391
13205681,CHEMBL2363735,CHEMBL109480,IC50,46853.79,nM,=,,,,4.33,,,,,CHEMBL1201861,1878397,CHEMBL1075391
13205682,CHEMBL2363735,CHEMBL1090090,IC50,210766.52,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878389,CHEMBL1075391
13205683,CHEMBL2363735,CHEMBL572881,IC50,31026.51,nM,=,,,,4.51,,,,,CHEMBL1201861,1878406,CHEMBL1075391
13205684,CHEMBL2363735,CHEMBL222102,IC50,633923.32,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878475,CHEMBL1075391
13205685,CHEMBL2363735,CHEMBL1972860,IC50,0.3653,nM,=,,,,9.44,,,,,CHEMBL1201861,1878452,CHEMBL1075391
13205686,CHEMBL2363735,CHEMBL1173655,IC50,34369.28,nM,=,,,,4.46,,,,,CHEMBL1201861,1878422,CHEMBL1075391
13205687,CHEMBL2363735,CHEMBL473417,IC50,1049189.25,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878459,CHEMBL1075391
13205688,CHEMBL2363735,CHEMBL1230020,IC50,698042.51,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878366,CHEMBL1075391
13205689,CHEMBL2363735,CHEMBL577784,IC50,4811.73,nM,=,,,,5.32,,,,,CHEMBL1201861,1878434,CHEMBL1075391
13205690,CHEMBL2363735,CHEMBL188678,IC50,162170.95,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878349,CHEMBL1075391
13205691,CHEMBL2363735,CHEMBL240954,IC50,483529.83,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878377,CHEMBL1075391
13205692,CHEMBL2363735,CHEMBL573107,IC50,335897.15,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878424,CHEMBL1075391
13205693,CHEMBL2363735,CHEMBL103667,IC50,179680.99,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878425,CHEMBL1075391
13205694,CHEMBL2363735,CHEMBL210618,IC50,205148.48,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878472,CHEMBL1075391
13206412,CHEMBL2363735,CHEMBL379975,IC50,39717.94,nM,=,,,,4.40,,,,,CHEMBL1201861,1878398,CHEMBL1075391
13206413,CHEMBL2363735,CHEMBL191334,IC50,54122.34,nM,=,,,,4.27,,,,,CHEMBL1201861,1878350,CHEMBL1075391
13206414,CHEMBL2363735,CHEMBL189584,IC50,79942.29,nM,=,,,,4.10,,,,,CHEMBL1201861,1878361,CHEMBL1075391
13206415,CHEMBL2363735,CHEMBL202721,IC50,1403.52,nM,=,,,,5.85,,,,,CHEMBL1201861,1878395,CHEMBL1075391
13206416,CHEMBL2363735,CHEMBL393929,IC50,18562.68,nM,=,,,,4.73,,,,,CHEMBL1201861,1878371,CHEMBL1075391
13206417,CHEMBL2363735,CHEMBL1079175,IC50,2332.53,nM,=,,,,5.63,,,,,CHEMBL1201861,1878345,CHEMBL1075391
13206418,CHEMBL2363735,CHEMBL189963,IC50,1785.82,nM,=,,,,5.75,,,,,CHEMBL1201861,1878360,CHEMBL1075391
13206419,CHEMBL2363735,CHEMBL1879463,IC50,420.45,nM,=,,,,6.38,,,,,CHEMBL1201861,1878351,CHEMBL1075391
13206420,CHEMBL2363735,CHEMBL521851,IC50,258456.14,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878460,CHEMBL1075391
13206421,CHEMBL2363735,CHEMBL1801204,IC50,26795.72,nM,=,,,,4.57,,,,,CHEMBL1201861,1878418,CHEMBL1075391
13206422,CHEMBL2363735,CHEMBL507361,IC50,123.02,nM,=,,,,6.91,,,,,CHEMBL1201861,1878359,CHEMBL1075391
13206423,CHEMBL2363735,CHEMBL477989,IC50,234129.64,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878375,CHEMBL1075391
13206424,CHEMBL2363735,CHEMBL1614701,IC50,27197.42,nM,=,,,,4.57,,,,,CHEMBL1201861,1878415,CHEMBL1075391
13206425,CHEMBL2363735,CHEMBL2165191,IC50,136287.69,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878391,CHEMBL1075391
13206426,CHEMBL2363735,CHEMBL255342,IC50,289868.39,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878436,CHEMBL1075391
13206427,CHEMBL2363735,CHEMBL1186585,IC50,28436.23,nM,=,,,,4.55,,,,,CHEMBL1201861,1878451,CHEMBL1075391
13206428,CHEMBL2363735,CHEMBL1090771,IC50,268453.85,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878429,CHEMBL1075391
13206429,CHEMBL2363735,CHEMBL2134202,IC50,10103.74,nM,=,,,,5.00,,,,,CHEMBL1201861,1878363,CHEMBL1075391
13206430,CHEMBL2363735,CHEMBL2137530,IC50,15944.92,nM,=,,,,4.80,,,,,CHEMBL1201861,1878470,CHEMBL1075391
13206431,CHEMBL2363735,CHEMBL217354,IC50,315.5,nM,=,,,,6.50,,,,,CHEMBL1201861,1878384,CHEMBL1075391
13206432,CHEMBL2363735,CHEMBL399530,IC50,711033.82,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878437,CHEMBL1075391
13206433,CHEMBL2363735,CHEMBL1173055,IC50,800177.04,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878403,CHEMBL1075391
25102722,CHEMBL5262258,CHEMBL5282240,IC50,20000.0,nM,=,,,,4.70,,,,,CHEMBL5260810,3936428,CHEMBL1075391
25102723,CHEMBL5262258,CHEMBL5270178,IC50,20000.0,nM,=,,,,4.70,,,,,CHEMBL5260810,3936430,CHEMBL1075391
25102724,CHEMBL5262258,CHEMBL5268484,IC50,2000.0,nM,=,,,,5.70,,,,,CHEMBL5260810,3936436,CHEMBL1075391
